SubType	RepresentID	ColorID	ForceID	ID
2	546	4	0	4252
2	546	5	0	4253
2	546	6	0	4254
2	547	1	0	4255
2	547	2	0	4256
2	547	3	0	4257
2	547	4	0	4258
2	547	5	0	4259
2	547	6	0	4260
2	548	1	0	4261
2	548	2	0	4262
2	548	3	0	4263
2	548	4	0	4264
2	549	1	0	4265
2	549	2	0	4266
2	549	3	0	4267
2	549	4	0	4268
2	550	1	0	4269
2	551	1	0	4270
2	552	1	0	4271
2	553	1	0	4272
2	554	1	0	4273
2	555	1	0	4274
2	556	1	0	4275
2	557	1	0	4277
2	557	2	0	4278
2	557	3	0	4279
2	557	4	0	4280
2	557	5	0	4281
2	557	6	0	4282
2	558	1	0	4283
2	558	2	0	4284
2	558	3	0	4285
2	558	4	0	4286
2	558	5	0	4287
2	558	6	0	4288
2	559	1	0	4289
2	560	1	0	4290
2	561	1	0	4291
2	561	2	0	4292
2	561	3	0	4293
2	561	4	0	4294
2	561	5	0	4295
2	561	6	0	4296
2	562	1	0	4297
2	562	2	0	4298
2	562	3	0	4299
2	562	4	0	4300
2	562	5	0	4301
2	562	6	0	4302
2	564	1	0	4653
2	564	2	0	4654
2	564	3	0	4655
2	564	4	0	4656
2	564	5	0	4657
2	564	6	0	4658
2	565	1	0	4659
2	565	2	0	4660
2	565	3	0	4661
2	565	4	0	4662
2	565	5	0	4663
2	565	6	0	4664
2	566	1	0	4665
2	566	2	0	4666
2	566	3	0	4667
2	566	4	0	4668
2	567	1	0	4669
2	567	2	0	4670
2	567	3	0	4671
2	567	4	0	4672
2	568	1	0	4673
2	568	2	0	4674
2	568	3	0	4675
2	568	4	0	4676
2	568	5	0	4677
2	568	6	0	4678
2	569	1	0	4679
2	569	2	0	4680
2	569	3	0	4681
2	569	4	0	4682
2	569	5	0	4683
2	569	6	0	4684
2	570	1	0	4685
2	570	2	0	4686
2	570	3	0	4687
2	570	4	0	4688
2	570	5	0	4689
2	570	6	0	4690
2	571	1	0	4691
2	571	2	0	4692
2	571	3	0	4693
2	571	4	0	4694
2	571	5	0	4695
2	571	6	0	4696
2	572	1	0	4697
2	573	1	0	4698
2	574	1	0	4699
2	575	1	0	4700
2	575	2	0	4701
2	575	3	0	4702
2	575	4	0	4703
2	575	5	0	4704
2	575	6	0	4705
2	576	1	0	4706
2	576	2	0	4707
2	576	3	0	4708
2	576	4	0	4709
2	576	5	0	4710
2	576	6	0	4711
2	577	1	0	4712
2	577	2	0	4713
2	577	3	0	4714
2	577	4	0	4715
2	578	1	0	4716
2	578	2	0	4717
2	578	3	0	4718
2	578	4	0	4719
2	579	1	0	4720
2	579	2	0	4721
2	579	3	0	4722
2	579	4	0	4723
2	579	5	0	4724
2	579	6	0	4725
2	580	1	0	4726
2	580	2	0	4727
2	580	3	0	4728
2	580	4	0	4729
2	580	5	0	4730
2	580	6	0	4731
2	582	1	0	4732
2	582	2	0	4733
2	582	3	0	4734
2	582	4	0	4735
2	582	5	0	4736
2	582	6	0	4737
2	583	1	0	4738
2	583	2	0	4739
2	583	3	0	4740
2	583	4	0	4741
2	583	5	0	4742
2	583	6	0	4743
2	584	1	0	4744
2	584	2	0	4745
2	584	3	0	4746
2	584	4	0	4747
2	585	1	0	4748
2	585	2	0	4749
2	585	3	0	4750
2	585	4	0	4751
2	280	1	1	4752
2	280	2	1	4757
2	280	3	1	4762
2	280	4	1	4767
2	281	1	2	4772
2	281	2	2	4777
2	281	3	2	4782
2	281	4	2	4787
2	285	1	3	4792
2	285	2	3	4797
2	285	3	3	4802
2	285	4	3	4807
2	284	1	4	4812
2	284	2	4	4817
2	284	3	4	4822
2	284	4	4	4827
2	283	1	5	4832
2	283	2	5	4837
2	283	3	5	4842
2	283	4	5	4847
2	282	1	6	4852
2	282	2	6	4857
2	282	3	6	4862
2	282	4	6	4867
2	293	1	7	4872
2	293	2	7	4877
2	293	3	7	4882
2	293	4	7	4887
2	279	1	8	4892
2	279	2	8	4897
2	279	3	8	4902
2	279	4	8	4907
2	286	1	9	4912
2	286	2	9	4917
2	286	3	9	4922
2	286	4	9	4927
2	287	1	10	4932
2	287	2	10	4937
2	287	3	10	4942
2	287	4	10	4947
2	288	1	21	4952
2	288	2	21	4957
2	288	3	21	4962
2	288	4	21	4967
2	289	1	22	4972
2	289	2	22	4977
2	289	3	22	4982
2	289	4	22	4987
2	290	1	23	4992
2	290	2	23	4997
2	290	3	23	5002
2	290	4	23	5007
2	291	1	0	5012
2	291	2	0	5017
2	291	3	0	5022
2	291	4	0	5027
2	292	1	0	5032
2	292	2	0	5037
2	292	3	0	5042
2	292	4	0	5047
2	586	0	0	5052
2	587	0	0	5053
2	588	1	0	5054
2	588	2	0	5055
2	588	3	0	5056
2	588	4	0	5057
2	588	5	0	5058
2	588	6	0	5059
2	589	1	0	5060
2	589	2	0	5061
2	589	3	0	5062
2	589	4	0	5063
2	589	5	0	5064
2	589	6	0	5065
2	590	1	0	5066
2	590	2	0	5067
2	590	3	0	5068
2	590	4	0	5069
2	591	1	0	5070
2	591	2	0	5071
2	591	3	0	5072
2	591	4	0	5073
2	592	1	0	5074
2	592	2	0	5075
2	592	3	0	5076
2	592	4	0	5077
2	592	5	0	5078
2	592	6	0	5079
2	593	1	0	5080
2	593	2	0	5081
2	593	3	0	5082
2	593	4	0	5083
2	593	5	0	5084
2	593	6	0	5085
2	594	1	0	5086
2	594	2	0	5087
2	594	3	0	5088
2	594	4	0	5089
2	594	5	0	5090
2	594	6	0	5091
2	595	1	0	5092
2	595	2	0	5093
2	595	3	0	5094
2	595	4	0	5095
2	595	5	0	5096
2	595	6	0	5097
2	596	0	0	5098
2	597	0	0	5099
2	598	0	0	5100
2	599	0	0	5101
2	600	0	0	5102
2	601	1	0	5103
2	601	2	0	5104
2	601	3	0	5105
2	601	4	0	5106
2	601	5	0	5107
2	601	6	0	5108
2	602	1	0	5109
2	602	2	0	5110
2	602	3	0	5111
2	602	4	0	5112
2	602	5	0	5113
2	602	6	0	5114
2	603	1	0	5115
2	603	2	0	5116
2	603	3	0	5117
2	603	4	0	5118
2	603	5	0	5119
2	603	6	0	5120
2	604	1	0	5121
2	604	2	0	5122
2	604	3	0	5123
2	604	4	0	5124
2	604	5	0	5125
2	604	6	0	5126
2	605	0	0	5127
2	606	1	0	5128
2	606	2	0	5129
2	606	3	0	5130
2	606	4	0	5131
2	606	5	0	5132
2	606	6	0	5133
2	607	1	0	5134
2	607	2	0	5135
2	607	3	0	5136
2	607	4	0	5137
2	607	5	0	5138
2	607	6	0	5139
2	295	1	1	5153
2	295	2	1	5158
2	295	3	1	5163
2	295	4	1	5168
2	296	1	2	5173
2	296	2	2	5178
2	296	3	2	5183
2	296	4	2	5188
2	301	1	3	5193
2	301	2	3	5198
2	301	3	3	5203
2	301	4	3	5208
2	300	1	4	5213
2	300	2	4	5218
2	300	3	4	5223
2	300	4	4	5228
2	299	1	5	5233
2	299	2	5	5238
2	299	3	5	5243
2	299	4	5	5248
2	297	1	6	5253
2	297	2	6	5258
2	297	3	6	5263
2	297	4	6	5268
2	298	1	7	5273
2	298	2	7	5278
2	298	3	7	5283
2	298	4	7	5288
2	294	1	8	5293
2	294	2	8	5298
2	294	3	8	5303
2	294	4	8	5308
2	302	1	9	5313
2	302	2	9	5318
2	302	3	9	5323
2	302	4	9	5328
2	303	1	10	5333
2	303	2	10	5338
2	303	3	10	5343
2	303	4	10	5348
2	304	1	21	5353
2	304	2	21	5358
2	304	3	21	5363
2	304	4	21	5368
2	305	1	22	5373
2	305	2	22	5378
2	305	3	22	5383
2	305	4	22	5388
2	306	1	23	5393
2	306	2	23	5398
2	306	3	23	5403
2	306	4	23	5408
2	307	1	0	5413
2	307	2	0	5418
2	307	3	0	5423
2	307	4	0	5428
2	308	1	0	5433
2	308	2	0	5438
2	308	3	0	5443
2	308	4	0	5448
2	312	1	1	5588
2	312	2	1	5593
2	312	3	1	5598
2	312	4	1	5603
2	313	1	2	5608
2	313	2	2	5613
2	313	3	2	5618
2	313	4	2	5623
2	318	1	3	5628
2	318	2	3	5633
2	318	3	3	5638
2	318	4	3	5643
2	317	1	4	5648
2	317	2	4	5653
2	317	3	4	5658
2	317	4	4	5663
2	316	1	5	5668
2	316	2	5	5673
2	316	3	5	5678
2	316	4	5	5683
2	314	1	6	5688
2	314	2	6	5693
2	314	3	6	5698
2	314	4	6	5703
2	315	1	7	5708
2	315	2	7	5713
2	315	3	7	5718
2	315	4	7	5723
2	311	1	8	5728
2	311	2	8	5733
2	311	3	8	5738
2	311	4	8	5743
2	319	1	9	5748
2	319	2	9	5753
2	319	3	9	5758
2	319	4	9	5763
2	320	1	10	5768
2	320	2	10	5773
2	320	3	10	5778
2	320	4	10	5783
2	321	1	21	5788
2	321	2	21	5793
2	321	3	21	5798
2	321	4	21	5803
2	322	1	22	5808
2	322	2	22	5813
2	322	3	22	5818
2	322	4	22	5823
2	323	1	23	5828
2	323	2	23	5833
2	323	3	23	5838
2	323	4	23	5843
2	324	1	0	5848
2	324	2	0	5853
2	324	3	0	5858
2	324	4	0	5863
2	325	1	0	5868
2	325	2	0	5873
2	325	3	0	5878
2	325	4	0	5883
2	328	1	1	5952
2	328	2	1	5957
2	328	3	1	5962
2	328	4	1	5967
2	329	1	2	5972
2	329	2	2	5977
2	329	3	2	5982
2	329	4	2	5987
2	334	1	3	5992
2	334	2	3	5997
2	334	3	3	6002
2	334	4	3	6007
2	333	1	4	6012
2	333	2	4	6017
2	333	3	4	6022
2	333	4	4	6027
2	332	1	5	6032
2	332	2	5	6037
2	332	3	5	6042
2	332	4	5	6047
2	330	1	6	6052
2	330	2	6	6057
2	330	3	6	6062
2	330	4	6	6067
2	331	1	7	6072
2	331	2	7	6077
2	331	3	7	6082
2	331	4	7	6087
2	327	1	8	6092
2	327	2	8	6097
2	327	3	8	6102
2	327	4	8	6107
2	335	1	9	6112
2	335	2	9	6117
2	335	3	9	6122
2	335	4	9	6127
2	336	1	10	6132
2	336	2	10	6137
2	336	3	10	6142
2	336	4	10	6147
2	337	1	21	6152
2	337	2	21	6157
2	337	3	21	6162
2	337	4	21	6167
2	338	1	22	6172
2	338	2	22	6177
2	338	3	22	6182
2	338	4	22	6187
2	339	1	23	6192
2	339	2	23	6197
2	339	3	23	6202
2	339	4	23	6207
2	340	1	24	6212
2	340	2	24	6217
2	340	3	24	6222
2	340	4	24	6227
2	341	1	24	6232
2	341	2	24	6237
2	341	3	24	6242
2	341	4	24	6247
2	342	1	0	6252
2	342	2	0	6257
2	342	3	0	6262
2	342	4	0	6267
2	343	1	0	6272
2	343	2	0	6277
2	343	3	0	6282
2	343	4	0	6287
2	345	1	0	6318
2	345	2	0	6323
2	345	3	0	6328
2	345	4	0	6333
2	346	0	3	6370
2	350	0	4	6375
2	347	0	6	6380
2	349	0	7	6385
2	348	0	8	6390
2	352	1	8	6411
2	352	2	8	6416
2	352	3	8	6421
2	352	4	8	6426
2	353	1	1	6431
2	353	2	1	6436
2	353	3	1	6441
2	353	4	1	6446
2	354	1	2	6451
2	354	2	2	6456
2	354	3	2	6461
2	354	4	2	6466
2	355	1	6	6471
2	355	2	6	6476
2	355	3	6	6481
2	355	4	6	6486
2	356	1	7	6491
2	356	2	7	6496
2	356	3	7	6501
2	356	4	7	6506
2	357	1	5	6511
2	357	2	5	6516
2	357	3	5	6521
2	357	4	5	6526
2	358	1	4	6531
2	358	2	4	6536
2	358	3	4	6541
2	358	4	4	6546
2	359	1	3	6551
2	359	2	3	6556
2	359	3	3	6561
2	359	4	3	6566
2	360	1	9	6571
2	360	2	9	6576
2	360	3	9	6581
2	360	4	9	6586
2	361	1	10	6591
2	361	2	10	6596
2	361	3	10	6601
2	361	4	10	6606
2	362	1	21	6611
2	362	2	21	6616
2	362	3	21	6621
2	362	4	21	6626
2	363	1	22	6631
2	363	2	22	6636
2	363	3	22	6641
2	363	4	22	6646
2	364	1	23	6651
2	364	2	23	6656
2	364	3	23	6661
2	364	4	23	6666
2	365	1	24	6671
2	365	2	24	6676
2	365	3	24	6681
2	365	4	24	6686
2	366	1	0	6691
2	366	2	0	6696
2	366	3	0	6701
2	366	4	0	6706
2	367	1	0	6711
2	367	2	0	6716
2	367	3	0	6721
2	367	4	0	6726
2	375	1	8	6812
2	375	2	8	6817
2	375	3	8	6822
2	375	4	8	6827
2	376	1	1	6832
2	376	2	1	6837
2	376	3	1	6842
2	376	4	1	6847
2	377	1	2	6852
2	377	2	2	6857
2	377	3	2	6862
2	377	4	2	6867
2	378	1	6	6872
2	378	2	6	6877
2	378	3	6	6882
2	378	4	6	6887
2	379	1	7	6892
2	379	2	7	6897
2	379	3	7	6902
2	379	4	7	6907
2	380	1	5	6912
2	380	2	5	6917
2	380	3	5	6922
2	380	4	5	6927
2	381	1	4	6932
2	381	2	4	6937
2	381	3	4	6942
2	381	4	4	6947
2	382	1	3	6952
2	382	2	3	6957
2	382	3	3	6962
2	382	4	3	6967
2	383	1	9	6972
2	383	2	9	6977
2	383	3	9	6982
2	383	4	9	6987
2	384	1	10	6992
2	384	2	10	6997
2	384	3	10	7002
2	384	4	10	7007
2	385	1	21	7012
2	385	2	21	7017
2	385	3	21	7022
2	385	4	21	7027
2	386	1	22	7032
2	386	2	22	7037
2	386	3	22	7042
2	386	4	22	7047
2	387	1	23	7052
2	387	2	23	7057
2	387	3	23	7062
2	387	4	23	7067
2	388	1	24	7072
2	388	2	24	7077
2	388	3	24	7082
2	388	4	24	7087
2	389	1	25	7093
2	389	2	25	7098
2	389	3	25	7103
2	389	4	25	7108
2	390	1	25	7113
2	390	2	25	7118
2	390	3	25	7123
2	390	4	25	7128
2	391	1	0	7133
2	391	2	0	7138
2	391	3	0	7143
2	391	4	0	7148
2	392	1	0	7153
2	392	2	0	7158
2	392	3	0	7163
2	392	4	0	7168
3	1	0	0	933
3	1	1	0	933
3	1	2	0	933
3	1	3	0	933
3	1	4	0	933
3	2	0	0	928
3	2	1	0	928
3	2	2	0	928
3	2	3	0	928
3	2	5	0	928
3	3	0	0	1013
3	4	0	0	1018
3	5	1	0	878
3	5	2	0	883
3	5	3	0	888
3	5	4	0	893
3	6	0	0	1108
3	6	1	0	1108
3	7	0	0	1330
3	8	0	0	968
3	9	0	0	1335
3	10	0	0	1340
3	11	0	0	938
3	12	0	0	2858
3	12	1	0	2859
3	12	2	0	2860
3	12	3	0	2861
3	12	4	0	2862
3	12	5	0	2863
3	13	0	0	3208
3	14	0	0	953
3	15	0	0	963
3	16	0	0	3209
3	17	0	0	958
3	18	0	0	1023
3	19	0	0	1472
3	20	0	0	943
3	21	0	0	923
3	22	0	0	948
3	23	0	0	973
3	24	0	0	983
3	25	0	0	1457
3	26	0	0	1422
3	27	0	0	1452
3	27	3	0	1452
3	28	0	0	988
3	29	0	0	993
3	30	0	0	978
3	31	0	0	1003
3	31	2	0	1003
3	32	0	0	998
3	33	0	0	1028
3	34	0	0	1033
3	35	0	0	1355
3	35	1	0	1355
3	36	0	0	1350
3	37	0	0	1345
3	37	5	0	1345
3	38	1	0	2487
3	38	2	0	2492
3	38	3	0	2497
3	38	4	0	2502
3	38	5	0	2507
3	38	6	0	2512
3	39	0	0	1432
3	39	4	0	1432
3	40	0	0	1427
3	40	3	0	1427
3	41	0	0	1462
3	42	0	0	1467
3	42	2	0	1467
3	44	1	0	783
3	44	2	0	783
3	44	3	0	783
3	44	4	0	783
3	44	5	0	783
3	44	6	0	783
3	44	7	0	783
3	44	8	0	783
3	45	1	0	816
3	45	2	0	816
3	45	3	0	816
3	45	4	0	816
3	45	5	0	816
3	45	6	0	816
3	45	7	0	816
3	45	8	0	816
3	46	1	0	849
3	46	2	0	849
3	46	3	0	849
3	46	4	0	849
3	46	5	0	849
3	46	6	0	849
3	46	7	0	849
3	47	1	0	1655
3	47	2	0	1660
3	47	3	0	1665
3	48	1	0	1593
3	48	2	0	1593
3	48	3	0	1593
3	48	4	0	1593
3	48	5	0	1593
3	48	6	0	1593
3	48	7	0	1593
3	48	8	0	1593
3	49	1	0	1626
3	49	2	0	1626
3	49	3	0	1626
3	49	4	0	1626
3	49	5	0	1626
3	49	6	0	1626
3	49	7	0	1626
3	50	1	0	1674
3	50	2	0	1688
3	50	3	0	1689
3	50	4	0	1690
3	50	5	0	1691
3	51	0	4	271
3	51	1	4	276
3	51	2	4	281
3	51	3	4	286
3	51	4	4	291
3	52	1	4	296
3	52	2	4	301
3	52	4	4	306
3	53	1	4	311
3	53	2	4	316
3	53	3	4	321
3	53	4	4	326
3	54	1	4	331
3	54	3	4	336
3	54	4	4	341
3	55	1	4	346
3	55	2	4	351
3	55	3	4	356
3	55	4	4	361
3	56	1	0	666
3	56	2	0	671
3	56	3	0	676
3	56	4	0	681
3	57	1	0	2271
3	57	2	0	2276
3	57	3	0	2281
3	57	4	0	2286
3	58	0	8	585
3	58	1	8	585
3	58	2	8	585
3	58	3	8	585
3	58	4	8	585
3	59	1	8	602
3	59	2	8	602
3	60	1	8	611
3	60	2	8	611
3	60	3	8	611
3	60	4	8	611
3	61	0	5	371
3	61	1	5	376
3	61	2	5	381
3	61	3	5	386
3	61	4	5	391
3	62	1	5	396
3	62	2	5	401
3	63	1	5	406
3	63	2	5	411
3	63	3	5	416
3	63	4	5	421
3	64	1	5	426
3	64	3	5	431
3	64	4	5	436
3	65	1	5	441
3	65	2	5	446
3	65	3	5	451
3	65	4	5	456
3	66	1	8	628
3	66	3	8	628
3	66	4	8	628
3	67	1	8	641
3	67	2	8	646
3	67	3	8	651
3	67	4	8	656
3	68	0	6	466
3	68	1	6	471
3	68	2	6	476
3	68	3	6	481
3	68	4	6	486
3	69	1	6	491
3	69	3	6	496
3	69	4	6	501
3	70	1	6	506
3	70	2	6	511
3	70	3	6	516
3	70	4	6	521
3	71	1	0	686
3	71	4	0	686
3	71	5	0	686
3	72	4	0	1670
3	72	5	0	1670
3	72	6	0	2517
3	75	1	0	3655
3	75	2	0	3660
3	75	3	0	3665
3	75	4	0	3670
3	76	1	0	3675
3	76	2	0	3680
3	76	3	0	3685
3	76	4	0	3690
3	77	1	0	727
3	77	2	0	727
3	77	3	0	727
3	78	1	0	740
3	79	1	0	753
3	79	2	0	758
3	79	3	0	763
3	80	1	0	768
3	80	2	0	773
3	80	3	0	778
3	81	0	3	176
3	81	1	3	181
3	81	2	3	186
3	81	3	3	191
3	81	4	3	196
3	82	1	3	201
3	82	2	3	206
3	83	1	3	211
3	83	2	3	216
3	83	3	3	221
3	83	4	3	226
3	84	1	3	231
3	84	3	3	236
3	84	4	3	241
3	85	1	3	246
3	85	2	3	251
3	85	3	3	256
3	85	4	3	261
3	86	1	6	526
3	87	0	0	3210
3	88	0	7	531
3	88	1	7	536
3	88	2	7	541
3	88	3	7	546
3	88	4	7	551
3	89	1	7	556
3	89	2	7	561
3	89	3	7	566
3	89	4	7	571
3	90	1	7	576
3	91	0	2	81
3	91	1	2	86
3	91	2	2	91
3	91	3	2	96
3	91	4	2	101
3	92	1	2	106
3	92	2	2	111
3	93	1	2	116
3	93	2	2	121
3	93	3	2	126
3	93	4	2	131
3	94	1	2	136
3	94	3	2	141
3	94	4	2	146
3	95	1	2	151
3	95	2	2	156
3	95	3	2	161
3	95	4	2	166
3	98	1	2	171
3	99	1	2	2181
3	99	2	2	2186
3	99	3	2	2191
3	99	4	2	2196
3	101	1	4	366
3	102	0	0	1053
3	104	0	0	1178
3	105	0	0	1188
3	106	0	0	1068
3	106	3	0	1068
3	107	0	0	1058
3	108	0	0	1073
3	108	1	0	1073
3	109	0	0	1173
3	110	0	0	1407
3	110	2	0	1407
3	111	0	0	1183
3	112	0	0	1397
3	112	2	0	1397
3	112	3	0	1397
3	112	4	0	1397
3	112	6	0	1397
3	113	0	0	1402
3	113	4	0	1402
3	113	5	0	1402
3	113	7	0	1402
3	114	0	0	1417
3	114	3	0	1417
3	115	0	0	1412
3	115	3	0	1412
3	116	0	0	1118
3	117	0	0	1113
3	117	2	0	1113
3	117	6	0	1113
3	118	0	0	1133
3	118	1	0	1133
3	118	2	0	1133
3	118	3	0	1133
3	119	0	0	1138
3	119	3	0	1138
3	120	0	0	1148
3	121	0	0	1143
3	121	5	0	1143
3	122	0	0	1123
3	123	0	0	1128
3	124	1	8	661
3	125	1	5	461
3	126	1	3	266
3	127	1	0	898
3	127	2	0	903
3	127	3	0	908
3	127	4	0	913
3	127	5	0	918
3	128	1	10	1710
3	128	2	10	1709
3	128	3	10	1715
3	128	4	10	1720
3	128	5	10	1725
3	129	1	10	1730
3	129	2	10	1735
3	129	3	10	1740
3	129	4	10	1745
3	130	1	8	1755
3	130	2	8	1760
3	130	3	8	1765
3	130	4	8	1770
3	131	0	5	1795
3	131	1	1	1815
3	131	2	1	1820
3	131	2	5	1800
3	131	3	1	1825
3	131	3	5	1805
3	131	4	1	1830
3	131	4	5	1810
3	132	1	2	1875
3	132	2	2	1880
3	132	3	2	1885
3	132	4	2	1890
3	133	1	6	1895
3	133	2	6	1900
3	133	3	6	1905
3	133	4	6	1910
3	134	1	7	1835
3	134	2	7	1840
3	134	3	7	1845
3	134	4	7	1850
3	135	1	4	1775
3	135	2	4	1780
3	135	3	4	1785
3	135	4	4	1790
3	136	1	3	1855
3	136	2	3	1860
3	136	3	3	1865
3	136	4	3	1870
3	137	1	0	1915
3	137	2	0	1920
3	137	3	0	1925
3	137	4	0	1930
3	138	1	0	1947
3	138	2	0	1952
3	138	3	0	1957
3	138	4	0	1962
3	139	0	10	1750
3	140	1	9	2141
3	140	2	9	2146
3	140	3	9	2151
3	140	4	9	2156
3	141	1	9	2291
3	141	2	9	2296
3	141	3	9	2301
3	141	4	9	2306
3	142	1	3	2161
3	142	2	3	2166
3	142	3	3	2171
3	142	4	3	2176
3	143	1	7	2056
3	143	2	7	2061
3	143	3	7	2066
3	143	4	7	2071
3	144	1	1	2036
3	144	1	5	2016
3	144	2	1	2041
3	144	2	5	2021
3	144	3	1	2046
3	144	3	5	2026
3	144	4	1	2051
3	144	4	5	2031
3	145	1	6	2201
3	145	2	6	2206
3	145	3	6	2211
3	145	4	6	2216
3	146	1	10	2221
3	146	2	10	2226
3	146	3	10	2231
3	146	4	10	2236
3	147	1	4	1996
3	147	2	4	2001
3	147	3	4	2006
3	147	4	4	2011
3	148	1	8	1976
3	148	2	8	1981
3	148	3	8	1986
3	148	4	8	1991
3	149	1	0	2076
3	149	2	0	2081
3	149	3	0	2086
3	149	4	0	2091
3	149	5	0	4175
3	150	1	0	2449
3	150	2	0	2454
3	150	3	0	2459
3	151	1	0	2096
3	151	2	0	2101
3	151	3	0	2106
3	152	1	0	2314
3	152	2	0	2319
3	152	3	0	2324
3	152	4	0	2329
3	152	5	0	2334
3	152	6	0	2339
3	152	7	0	2344
3	152	8	0	2349
3	152	9	0	2354
3	152	10	0	2359
3	153	1	0	2394
3	153	2	0	2399
3	153	3	0	2404
3	153	4	0	2409
3	153	5	0	2414
3	154	1	0	2111
3	154	2	0	2116
3	154	3	0	2121
3	154	4	0	2126
3	154	5	0	2131
3	154	6	0	2136
3	155	1	0	2241
3	155	2	0	2246
3	155	3	0	2251
3	155	4	0	2256
3	155	5	0	2261
3	155	6	0	2266
3	156	1	0	2364
3	156	2	0	2369
3	156	3	0	2374
3	156	4	0	2379
3	156	5	0	2384
3	156	6	0	2389
3	156	7	0	2468
3	157	1	0	2419
3	157	2	0	2424
3	157	3	0	2429
3	157	4	0	2434
3	157	5	0	2439
3	157	6	0	2444
3	158	1	0	2522
3	158	2	0	2527
3	158	3	0	2532
3	158	4	0	2537
3	158	5	0	2542
3	158	6	0	2547
3	159	1	0	2572
3	159	2	0	2577
3	159	3	0	2582
3	159	4	0	2587
3	159	5	0	2592
3	159	6	0	2597
3	159	7	0	4248
3	160	1	0	2552
3	160	2	0	2557
3	160	3	0	2562
3	160	4	0	2567
3	161	1	8	2636
3	161	2	8	2641
3	161	3	8	2646
3	161	4	8	2651
3	162	1	1	2756
3	162	1	5	2776
3	162	2	1	2761
3	162	2	5	2781
3	162	3	1	2766
3	162	3	5	2786
3	162	4	1	2771
3	162	4	5	2791
3	163	1	2	2736
3	163	2	2	2741
3	163	3	2	2746
3	163	4	2	2751
3	164	1	6	2681
3	164	2	6	2676
3	164	3	6	2686
3	164	4	6	2691
3	165	1	7	2716
3	165	2	7	2721
3	165	3	7	2726
3	165	4	7	2731
3	166	1	4	2656
3	166	2	4	2661
3	166	3	4	2666
3	166	4	4	2671
3	167	1	3	2696
3	167	2	3	2701
3	167	3	3	2706
3	167	4	3	2711
3	168	1	9	2796
3	168	2	9	2801
3	168	3	9	2806
3	168	4	9	2811
3	169	1	10	2816
3	169	2	10	2821
3	169	3	9	2806
3	169	3	10	2826
3	169	4	10	2831
3	175	1	1	1815
3	175	2	1	1820
3	175	3	1	1825
3	175	4	1	1830
3	177	1	1	2036
3	177	2	1	2041
3	177	3	1	2046
3	177	4	1	2051
3	178	1	1	2756
3	178	2	1	2761
3	178	3	1	2766
3	178	4	1	2771
3	179	0	0	3618
3	180	1	0	2868
3	180	2	0	2873
3	180	3	0	2878
3	180	4	0	2883
3	180	5	0	2888
3	180	6	0	2893
3	181	1	0	2898
3	181	2	0	2903
3	181	3	0	2908
3	181	4	0	2913
3	181	5	0	2918
3	181	6	0	2923
3	182	1	0	2928
3	182	2	0	2933
3	182	3	0	2938
3	182	4	0	2943
3	182	5	0	2948
3	182	6	0	2953
3	182	7	0	3635
3	182	8	0	3640
3	183	1	0	2958
3	183	2	0	2963
3	183	3	0	2968
3	183	4	0	2973
3	183	5	0	2978
3	183	6	0	2983
3	184	1	8	2988
3	184	2	8	2993
3	184	3	8	2998
3	184	4	8	3003
3	185	1	1	3088
3	185	2	1	3093
3	185	3	1	3098
3	185	4	1	3103
3	186	1	2	3148
3	186	2	2	3153
3	186	3	2	3158
3	186	4	2	3163
3	187	1	6	3168
3	187	2	6	3173
3	187	3	6	3178
3	187	4	6	3183
3	188	1	7	3108
3	188	2	7	3113
3	188	3	7	3118
3	188	4	7	3123
3	189	1	5	3068
3	189	2	5	3073
3	189	3	5	3078
3	189	4	5	3083
3	190	1	4	3008
3	190	2	4	3013
3	190	3	4	3018
3	190	4	4	3023
3	191	1	3	3128
3	191	2	3	3133
3	191	3	3	3138
3	191	4	3	3143
3	192	1	9	3028
3	192	2	9	3033
3	192	3	9	3038
3	192	4	9	3043
3	193	1	10	3048
3	193	2	10	3053
3	193	3	10	3058
3	193	4	10	3063
3	213	0	0	3294
3	215	1	2	3459
3	215	2	2	3464
3	215	3	2	3469
3	215	4	2	3474
3	216	1	4	3319
3	216	2	4	3324
3	216	3	4	3329
3	216	4	4	3334
3	217	1	9	3339
3	217	2	9	3344
3	217	3	9	3349
3	217	4	9	3354
3	218	1	5	3379
3	218	2	5	3384
3	218	3	5	3389
3	218	4	5	3394
3	219	1	8	3299
3	219	2	8	3304
3	219	3	8	3309
3	219	4	8	3314
3	220	1	3	3439
3	220	2	3	3444
3	220	3	3	3449
3	220	4	3	3454
3	221	1	1	3399
3	221	2	1	3404
3	221	3	1	3409
3	221	4	1	3414
3	222	1	6	3479
3	222	2	6	3484
3	222	3	6	3489
3	222	4	6	3494
3	223	1	7	3419
3	223	2	7	3424
3	223	3	7	3429
3	223	4	7	3434
3	224	1	10	3359
3	224	2	10	3364
3	224	3	10	3369
3	224	4	10	3374
3	225	1	21	3499
3	225	2	21	3504
3	225	3	21	3509
3	225	4	21	3514
3	225	5	21	3519
3	226	1	21	3524
3	226	2	21	3529
3	226	3	21	3534
3	226	4	21	3539
3	227	1	0	3544
3	227	2	0	3549
3	227	3	0	3554
3	227	4	0	3559
3	227	5	0	3564
3	227	6	0	3569
3	227	7	0	3645
3	227	8	0	3650
3	233	1	0	3695
3	233	2	0	3700
3	233	3	0	3705
3	233	4	0	3710
