ID	ForceID	Genre	SetID	SubType	RepresentID	ColorID	RepresetID1	IconID	IsInShop	CollectionNeedPiece	CollectionNeedMoney	7daysRewards	PermanentCoin	StartTime	EndTime	Discount	DisStartTime	DisEndTime	DisRoleTypeMask	CanFreeTryOn	SubSetID	MatchHair
1739	10	1	384	10	104	3	0	4056		60	300	4	500									
1740	10	1	384	3	129	3	0	4053		90	400	14	2500									
1741	10	1	385	2	104	4	105	4044		130	500	24	4000									
1742	10	1	385	6	104	4	0	4047		60	300	4	500									
1743	10	1	385	9	104	4	0	4050		60	300	4	500									
1744	10	1	385	10	104	4	0	4056		60	300	4	500									
1745	10	1	385	3	129	4	0	4053		90	400	14	2500									
1746	10	1	386	2	116	0	0	3936		130	500	24	4000									
1747	10	1	386	6	116	0	0	3937		60	300	4	500									
1748	10	1	386	9	116	0	0	3938		60	300	4	500									
1749	10	1	386	10	116	0	0	3940		60	300	4	500									
1750	10	1	386	3	139	0	0	3939		90	400	14	2500									
1751	8	1	387	2	106	1	0	4013		130	500	24	4000									
1752	8	1	387	6	106	1	0	4022		60	300	4	500									
1753	8	1	387	9	106	1	0	4019		60	300	4	500									
1754	8	1	387	10	106	1	0	4010		60	300	4	500									
1755	8	1	387	3	130	1	0	4016		90	400	14	2500									
1756	8	1	388	2	106	2	0	4015	1			24	4000			90		1479366000				
1757	8	1	388	6	106	2	0	4024	1			4	500			90		1479366000				
1758	8	1	388	9	106	2	0	4021	1			4	500			90		1479366000				
1759	8	1	388	10	106	2	0	4012	1			4	500			90		1479366000				
1760	8	1	388	3	130	2	0	4018	1			14	2500			90		1479366000				
1761	8	1	389	2	106	3	0	4014		130	500	24	4000									
1762	8	1	389	6	106	3	0	4023		60	300	4	500									
1763	8	1	389	9	106	3	0	4020		60	300	4	500									
1764	8	1	389	10	106	3	0	4011		60	300	4	500									
1765	8	1	389	3	130	3	0	4017		90	400	14	2500									
1766	8	1	390	2	106	4	0	4014		130	500	24	4000									
1767	8	1	390	6	106	4	0	4023		60	300	4	500									
1768	8	1	390	9	106	4	0	4020		60	300	4	500									
1769	8	1	390	10	106	4	0	4011		60	300	4	500									
1770	8	1	390	3	130	4	0	4017		90	400	14	2500									
1771	4	1	391	2	111	1	0	4025		130	500	24	4000									
1772	4	1	391	6	111	1	0	4028		60	300	4	500									
1773	4	1	391	9	111	1	0	4031		60	300	4	500									
1774	4	1	391	10	111	1	0	4037		60	300	4	500									
1775	4	1	391	3	135	1	0	4034		90	400	14	2500									
1776	4	1	392	2	111	2	0	4027	1			24	4000			90		1479366000				
1777	4	1	392	6	111	2	0	4030	1			4	500			90		1479366000				
1778	4	1	392	9	111	2	0	4033	1			4	500			90		1479366000				
1779	4	1	392	10	111	2	0	4039	1			4	500			90		1479366000				
1780	4	1	392	3	135	2	0	4036	1			14	2500			90		1479366000				
1781	4	1	393	2	111	3	0	4026		130	500	24	4000									
1782	4	1	393	6	111	3	0	4029		60	300	4	500									
1783	4	1	393	9	111	3	0	4032		60	300	4	500									
1784	4	1	393	10	111	3	0	4038		60	300	4	500									
1785	4	1	393	3	135	3	0	4035		90	400	14	2500									
1786	4	1	394	2	111	4	0	4026		130	500	24	4000									
1787	4	1	394	6	111	4	0	4029		60	300	4	500									
1788	4	1	394	9	111	4	0	4032		60	300	4	500									
1789	4	1	394	10	111	4	0	4038		60	300	4	500									
1790	4	1	394	3	135	4	0	4035		90	400	14	2500									
1791	5	1	395	2	107	0	0	4061		130	500	24	4000									
1792	5	1	395	6	107	0	0	4062		60	300	4	500									
1793	5	1	395	9	107	0	0	4063		60	300	4	500									
1794	5	1	395	10	107	0	0	4065		60	300	4	500									
1795	5	1	395	3	131	0	0	4064		90	400	14	2500									
1796	5	1	396	2	107	2	0	4061	1			24	4000			90		1479366000				
1797	5	1	396	6	107	2	0	4062	1			4	500			90		1479366000				
1798	5	1	396	9	107	2	0	4063	1			4	500			90		1479366000				
1799	5	1	396	10	107	2	0	4065	1			4	500			90		1479366000				
1800	5	1	396	3	131	2	0	4064	1			14	2500			90		1479366000				
1801	5	1	397	2	107	3	0	4061		130	500	24	4000									
1802	5	1	397	6	107	3	0	4062		60	300	4	500									
1803	5	1	397	9	107	3	0	4063		60	300	4	500									
1804	5	1	397	10	107	3	0	4065		60	300	4	500									
1805	5	1	397	3	131	3	0	4064		90	400	14	2500									
1806	5	1	398	2	107	4	0	4061		130	500	24	4000									
1807	5	1	398	6	107	4	0	4062		60	300	4	500									
1808	5	1	398	9	107	4	0	4063		60	300	4	500									
1809	5	1	398	10	107	4	0	4065		60	300	4	500									
1810	5	1	398	3	131	4	0	4064		90	400	14	2500									
1811	1	1	399	2	175	1	0	4067	0	130	500	24	4000	-1	-1					0		
1812	1	1	399	6	175	1	0	4068	0	60	300	4	500	-1	-1					0		
1813	1	1	399	9	175	1	0	4069	0	60	300	4	500	-1	-1					0		
1814	1	1	399	10	175	1	0	4071	0	60	300	4	500	-1	-1					0		
1815	1	1	399	3	175	1	0	4070	0	90	400	14	2500	-1	-1					0		
1816	1	1	400	2	175	2	0	4067	1			24	4000	-1	-1	90		1479366000		0		
1817	1	1	400	6	175	2	0	4068	1			4	500	-1	-1	90		1479366000		0		
1818	1	1	400	9	175	2	0	4069	1			4	500	-1	-1	90		1479366000		0		
1819	1	1	400	10	175	2	0	4071	1			4	500	-1	-1	90		1479366000		0		
1820	1	1	400	3	175	2	0	4070	1			14	2500	-1	-1	90		1479366000		0		
1821	1	1	401	2	175	3	0	4067	0	130	500	24	4000	-1	-1					0		
1822	1	1	401	6	175	3	0	4068	0	60	300	4	500	-1	-1					0		
1823	1	1	401	9	175	3	0	4069	0	60	300	4	500	-1	-1					0		
1824	1	1	401	10	175	3	0	4071	0	60	300	4	500	-1	-1					0		
1825	1	1	401	3	175	3	0	4070	0	90	400	14	2500	-1	-1					0		
1826	1	1	402	2	175	4	0	4067	0	130	500	24	4000	-1	-1					0		
1827	1	1	402	6	175	4	0	4068	0	60	300	4	500	-1	-1					0		
1828	1	1	402	9	175	4	0	4069	0	60	300	4	500	-1	-1					0		
1829	1	1	402	10	175	4	0	4071	0	60	300	4	500	-1	-1					0		
1830	1	1	402	3	175	4	0	4070	0	90	400	14	2500	-1	-1					0		
1831	7	1	403	2	110	1	0	4073		130	500	24	4000									
1832	7	1	403	6	110	1	0	4076		60	300	4	500									
1833	7	1	403	9	110	1	0	4079		60	300	4	500									
1834	7	1	403	10	110	1	0	4085		60	300	4	500									
1835	7	1	403	3	134	1	0	4082		90	400	14	2500									
1836	7	1	404	2	110	2	0	4075	1			24	4000			90		1479366000				
1837	7	1	404	6	110	2	0	4078	1			4	500			90		1479366000				
1838	7	1	404	9	110	2	0	4081	1			4	500			90		1479366000				
1839	7	1	404	10	110	2	0	4087	1			4	500			90		1479366000				
1840	7	1	404	3	134	2	0	4084	1			14	2500			90		1479366000				
1841	7	1	405	2	110	3	0	4074		130	500	24	4000									
1842	7	1	405	6	110	3	0	4077		60	300	4	500									
1843	7	1	405	9	110	3	0	4080		60	300	4	500									
1844	7	1	405	10	110	3	0	4086		60	300	4	500									
1845	7	1	405	3	134	3	0	4083		90	400	14	2500									
1846	7	1	406	2	110	4	0	4074		130	500	24	4000									
1847	7	1	406	6	110	4	0	4077		60	300	4	500									
1848	7	1	406	9	110	4	0	4080		60	300	4	500									
1849	7	1	406	10	110	4	0	4086		60	300	4	500									
1850	7	1	406	3	134	4	0	4083		90	400	14	2500									
1851	3	1	407	2	112	1	0	4091		130	500	24	4000									
1852	3	1	407	6	112	1	0	4094		60	300	4	500									
1853	3	1	407	9	112	1	0	4097		60	300	4	500									
1854	3	1	407	10	112	1	0	4103		60	300	4	500									
1855	3	1	407	3	136	1	0	4100		90	400	14	2500									
1856	3	1	408	2	112	2	0	4093	1			24	4000			90		1479366000				
1857	3	1	408	6	112	2	0	4096	1			4	500			90		1479366000				
1858	3	1	408	9	112	2	0	4099	1			4	500			90		1479366000				
1859	3	1	408	10	112	2	0	4105	1			4	500			90		1479366000				
1860	3	1	408	3	136	2	0	4102	1			14	2500			90		1479366000				
1861	3	1	409	2	112	3	0	4092		130	500	24	4000									
1862	3	1	409	6	112	3	0	4095		60	300	4	500									
1863	3	1	409	9	112	3	0	4098		60	300	4	500									
1864	3	1	409	10	112	3	0	4104		60	300	4	500									
1865	3	1	409	3	136	3	0	4101		90	400	14	2500									
1866	3	1	410	2	112	4	0	4092		130	500	24	4000									
1867	3	1	410	6	112	4	0	4095		60	300	4	500									
1868	3	1	410	9	112	4	0	4098		60	300	4	500									
1869	3	1	410	10	112	4	0	4104		60	300	4	500									
1870	3	1	410	3	136	4	0	4101		90	400	14	2500									
1871	2	1	411	2	108	1	0	4109		130	500	24	4000									
1872	2	1	411	6	108	1	0	4112		60	300	4	500									
1873	2	1	411	9	108	1	0	4115		60	300	4	500									
1874	2	1	411	10	108	1	0	4121		60	300	4	500									
1875	2	1	411	3	132	1	0	4118		90	400	14	2500									
1876	2	1	412	2	108	2	0	4111	1			24	4000			90		1479366000				
1877	2	1	412	6	108	2	0	4114	1			4	500			90		1479366000				
1878	2	1	412	9	108	2	0	4117	1			4	500			90		1479366000				
1879	2	1	412	10	108	2	0	4123	1			4	500			90		1479366000				
1880	2	1	412	3	132	2	0	4120	1			14	2500			90		1479366000				
1881	2	1	413	2	108	3	0	4110		130	500	24	4000									
1882	2	1	413	6	108	3	0	4113		60	300	4	500									
1883	2	1	413	9	108	3	0	4116		60	300	4	500									
1884	2	1	413	10	108	3	0	4122		60	300	4	500									
1885	2	1	413	3	132	3	0	4119		90	400	14	2500									
1886	2	1	414	2	108	4	0	4110		130	500	24	4000									
1887	2	1	414	6	108	4	0	4113		60	300	4	500									
1888	2	1	414	9	108	4	0	4116		60	300	4	500									
1889	2	1	414	10	108	4	0	4122		60	300	4	500									
1890	2	1	414	3	132	4	0	4119		90	400	14	2500									
1891	6	1	415	2	109	1	0	4127		130	500	24	4000									
1892	6	1	415	6	109	1	0	4131		60	300	4	500									
1893	6	1	415	9	109	1	0	4133		60	300	4	500									
1894	6	1	415	10	109	1	0	4139		60	300	4	500									
1895	6	1	415	3	133	1	0	4136		90	400	14	2500									
1896	6	1	416	2	109	2	0	4129	1			24	4000			90		1479366000				
1897	6	1	416	6	109	2	0	4145	1			4	500			90		1479366000				
1898	6	1	416	9	109	2	0	4135	1			4	500			90		1479366000				
1899	6	1	416	10	109	2	0	4141	1			4	500			90		1479366000				
1900	6	1	416	3	133	2	0	4138	1			14	2500			90		1479366000				
1901	6	1	417	2	109	3	0	4128		130	500	24	4000									
1902	6	1	417	6	109	3	0	4132		60	300	4	500									
1903	6	1	417	9	109	3	0	4134		60	300	4	500									
1904	6	1	417	10	109	3	0	4140		60	300	4	500									
1905	6	1	417	3	133	3	0	4137		90	400	14	2500									
1906	6	1	418	2	109	4	0	4128		130	500	24	4000									
1907	6	1	418	6	109	4	0	4132		60	300	4	500									
1908	6	1	418	9	109	4	0	4134		60	300	4	500									
1909	6	1	418	10	109	4	0	4140		60	300	4	500									
1910	6	1	418	3	133	4	0	4137		90	400	14	2500									
1911	0	2	419	2	113	1	0	4148		110	400	14	2000									
1912	0	2	419	6	113	1	0	4151		40	200	4	500									
1913	0	2	419	9	113	1	0	4154		40	200	4	500									
1914	0	2	419	10	113	1	0	4160		40	200	4	500									
1915	0	2	419	3	137	1	0	4157		70	300	10	1500									
1916	0	2	420	2	113	2	0	4146		110	400	14	2000									
1917	0	2	420	6	113	2	0	4150		40	200	4	500									
1918	0	2	420	9	113	2	0	4152		40	200	4	500									
1919	0	2	420	10	113	2	0	4158		40	200	4	500									
1920	0	2	420	3	137	2	0	4155		70	300	10	1500									
1921	0	2	421	2	113	3	0	4148		110	400	14	2000									
1922	0	2	421	6	113	3	0	4151		40	200	4	500									
1923	0	2	421	9	113	3	0	4154		40	200	4	500									
1924	0	2	421	10	113	3	0	4160		40	200	4	500									
1925	0	2	421	3	137	3	0	4157		70	300	10	1500									
1926	0	2	422	2	113	4	0	4147		110	400	14	2000									
1927	0	2	422	6	113	4	0	4149		40	200	4	500									
1928	0	2	422	9	113	4	0	4153		40	200	4	500									
1929	0	2	422	10	113	4	0	4159		40	200	4	500									
1930	0	2	422	3	137	4	0	4156		70	300	10	1500									
1931	0	2	423	2	114	1	0	4168		110	400	14	2000									
1932	0	2	423	10	114	1	0	4172		40	200	4	500									
1933	0	2	423	9	114	1	0	4165		40	200	4	500									
1934	0	2	424	2	114	2	0	4169		110	400	14	2000									
1935	0	2	424	10	114	2	0	4171		40	200	4	500									
1936	0	2	424	9	114	2	0	4166		40	200	4	500									
1937	0	2	425	2	114	3	0	4168		110	400	14	2000									
1938	0	2	425	10	114	3	0	4172		40	200	4	500									
1939	0	2	425	9	114	3	0	4165		40	200	4	500									
1940	0	2	426	2	114	4	0	4167		110	400	14	2000									
1941	0	2	426	10	114	4	0	4170		40	200	4	500									
1942	0	2	426	9	114	4	0	4164		40	200	4	500									
1943	0	2	427	2	115	1	0	4206		110	400	14	2000									
1944	0	2	427	6	115	1	0	4198		40	200	4	500									
1945	0	2	427	9	115	1	0	4194		40	200	4	500									
1946	0	2	427	10	115	1	0	4202		40	200	4	500									
1947	0	2	427	3	138	1	0	4193		70	300	10	1500									
1948	0	2	428	2	115	2	0	4207		110	400	14	2000									
1949	0	2	428	6	115	2	0	4199		40	200	4	500									
1950	0	2	428	9	115	2	0	4195		40	200	4	500									
1951	0	2	428	10	115	2	0	4203		40	200	4	500									
1952	0	2	428	3	138	2	0	4193		70	300	10	1500									
1953	0	2	429	2	115	3	0	4208		110	400	14	2000									
1954	0	2	429	6	115	3	0	4200		40	200	4	500									
1955	0	2	429	9	115	3	0	4196		40	200	4	500									
1956	0	2	429	10	115	3	0	4204		40	200	4	500									
1957	0	2	429	3	138	3	0	4193		70	300	10	1500									
1958	0	2	430	2	115	4	0	4209		110	400	14	2000									
1959	0	2	430	6	115	4	0	4201		40	200	4	500									
1960	0	2	430	9	115	4	0	4197		40	200	4	500									
1961	0	2	430	10	115	4	0	4205		40	200	4	500									
1962	0	2	430	3	138	4	0	4193		70	300	10	1500									
1963	0	3	431	2	43	1	0	4231	1			144	20000		1515196800	90	1513036800			1	1	
1964	0	3	432	2	36	1	0	4237	1			144	20000		1515196800	90	1513036800					
1968	0	3	433	2	43	2	0	4231	1			144	20000		1515196800	90	1513036800				1	
1969	0	3	434	2	43	3	0	4231	1			144	20000		1515196800	90	1513036800				1	
1970	0	3	435	2	43	4	0	4231	1			144	20000		1515196800	90	1513036800				1	
1971	0	3	436	2	37	0	0	4859	1			144	20000		1515196800	90	1513036800				2	220
1972	8	1	437	2	148	1	0	4625		130	500	24	4000									
1973	8	1	437	6	148	1	0	4627		60	300	4	500									
1974	8	1	437	9	148	1	0	4630		60	300	4	500									
1975	8	1	437	10	148	1	0	4628		60	300	4	500									
1976	8	1	437	3	148	1	0	4626		90	400	14	2500									
1977	8	1	438	2	148	2	0	4625		130	500	24	4000									
1978	8	1	438	6	148	2	0	4627		60	300	4	500									
1979	8	1	438	9	148	2	0	4630		60	300	4	500									
1980	8	1	438	10	148	2	0	4628		60	300	4	500									
1981	8	1	438	3	148	2	0	4626		90	400	14	2500									
1982	8	1	439	2	148	3	0	4625		130	500	24	4000									
1983	8	1	439	6	148	3	0	4627		60	300	4	500									
1984	8	1	439	9	148	3	0	4630		60	300	4	500									
1985	8	1	439	10	148	3	0	4628		60	300	4	500									
1986	8	1	439	3	148	3	0	4626		90	400	14	2500									
1987	8	1	440	2	148	4	0	4625		130	500	24	4000									
1988	8	1	440	6	148	4	0	4627		60	300	4	500									
1989	8	1	440	9	148	4	0	4630		60	300	4	500									
1990	8	1	440	10	148	4	0	4628		60	300	4	500									
1991	8	1	440	3	148	4	0	4626		90	400	14	2500									
1992	4	1	441	2	147	1	0	4631		130	500	24	4000									
1993	4	1	441	6	147	1	0	4633		60	300	4	500									
1994	4	1	441	9	147	1	0	4636		60	300	4	500									
1995	4	1	441	10	147	1	0	4634		60	300	4	500									
1996	4	1	441	3	147	1	0	4632		90	400	14	2500									
1997	4	1	442	2	147	2	0	4631		130	500	24	4000									
1998	4	1	442	6	147	2	0	4633		60	300	4	500									
1999	4	1	442	9	147	2	0	4636		60	300	4	500									
2000	4	1	442	10	147	2	0	4634		60	300	4	500									
2001	4	1	442	3	147	2	0	4632		90	400	14	2500									
2002	4	1	443	2	147	3	0	4631		130	500	24	4000									
2003	4	1	443	6	147	3	0	4633		60	300	4	500									
2004	4	1	443	9	147	3	0	4636		60	300	4	500									
2005	4	1	443	10	147	3	0	4634		60	300	4	500									
2006	4	1	443	3	147	3	0	4632		90	400	14	2500									
2007	4	1	444	2	147	4	0	4631		130	500	24	4000									
2008	4	1	444	6	147	4	0	4633		60	300	4	500									
2009	4	1	444	9	147	4	0	4636		60	300	4	500									
2010	4	1	444	10	147	4	0	4634		60	300	4	500									
2011	4	1	444	3	147	4	0	4632		90	400	14	2500									
2012	5	1	445	2	144	1	0	4667		130	500	24	4000									
2013	5	1	445	6	144	1	0	4669		60	300	4	500									
2014	5	1	445	9	144	1	0	4672		60	300	4	500									
2015	5	1	445	10	144	1	0	4670		60	300	4	500									
2016	5	1	445	3	144	1	0	4668		90	400	14	2500									
2017	5	1	446	2	144	2	0	4667		130	500	24	4000									
2018	5	1	446	6	144	2	0	4669		60	300	4	500									
2019	5	1	446	9	144	2	0	4672		60	300	4	500									
2020	5	1	446	10	144	2	0	4670		60	300	4	500									
2021	5	1	446	3	144	2	0	4668		90	400	14	2500									
2022	5	1	447	2	144	3	0	4667		130	500	24	4000									
2023	5	1	447	6	144	3	0	4669		60	300	4	500									
2024	5	1	447	9	144	3	0	4672		60	300	4	500									
2025	5	1	447	10	144	3	0	4670		60	300	4	500									
2026	5	1	447	3	144	3	0	4668		90	400	14	2500									
2027	5	1	448	2	144	4	0	4667		130	500	24	4000									
2028	5	1	448	6	144	4	0	4669		60	300	4	500									
2029	5	1	448	9	144	4	0	4672		60	300	4	500									
2030	5	1	448	10	144	4	0	4670		60	300	4	500									
2031	5	1	448	3	144	4	0	4668		90	400	14	2500									
2032	1	1	449	2	177	1	0	4675	0	130	500	24	4000	-1	-1					0		
2033	1	1	449	6	177	1	0	4676	0	60	300	4	500	-1	-1					0		
2034	1	1	449	9	177	1	0	4678	0	60	300	4	500	-1	-1					0		
2035	1	1	449	10	177	1	0	4674	0	60	300	4	500	-1	-1					0		
2036	1	1	449	3	177	1	0	4673	0	90	400	14	2500	-1	-1					0		
2037	1	1	450	2	177	2	0	4675	0	130	500	24	4000	-1	-1					0		
2038	1	1	450	6	177	2	0	4676	0	60	300	4	500	-1	-1					0		
2039	1	1	450	9	177	2	0	4678	0	60	300	4	500	-1	-1					0		
2040	1	1	450	10	177	2	0	4674	0	60	300	4	500	-1	-1					0		
2041	1	1	450	3	177	2	0	4673	0	90	400	14	2500	-1	-1					0		
2042	1	1	451	2	177	3	0	4675	0	130	500	24	4000	-1	-1					0		
2043	1	1	451	6	177	3	0	4676	0	60	300	4	500	-1	-1					0		
2044	1	1	451	9	177	3	0	4678	0	60	300	4	500	-1	-1					0		
2045	1	1	451	10	177	3	0	4674	0	60	300	4	500	-1	-1					0		
2046	1	1	451	3	177	3	0	4673	0	90	400	14	2500	-1	-1					0		
2047	1	1	452	2	177	4	0	4675	0	130	500	24	4000	-1	-1					0		
2048	1	1	452	6	177	4	0	4676	0	60	300	4	500	-1	-1					0		
2049	1	1	452	9	177	4	0	4678	0	60	300	4	500	-1	-1					0		
2050	1	1	452	10	177	4	0	4674	0	60	300	4	500	-1	-1					0		
2051	1	1	452	3	177	4	0	4673	0	90	400	14	2500	-1	-1					0		
2052	7	1	453	2	143	1	0	4681		130	500	24	4000									
2053	7	1	453	6	143	1	0	4682		60	300	4	500									
2054	7	1	453	9	143	1	0	4684		60	300	4	500									
2055	7	1	453	10	143	1	0	4680		60	300	4	500									
2056	7	1	453	3	143	1	0	4679		90	400	14	2500									
2057	7	1	454	2	143	2	0	4681		130	500	24	4000									
2058	7	1	454	6	143	2	0	4682		60	300	4	500									
2059	7	1	454	9	143	2	0	4684		60	300	4	500									
2060	7	1	454	10	143	2	0	4680		60	300	4	500									
2061	7	1	454	3	143	2	0	4679		90	400	14	2500									
2062	7	1	455	2	143	3	0	4681		130	500	24	4000									
2063	7	1	455	6	143	3	0	4682		60	300	4	500									
2064	7	1	455	9	143	3	0	4684		60	300	4	500									
2065	7	1	455	10	143	3	0	4680		60	300	4	500									
2066	7	1	455	3	143	3	0	4679		90	400	14	2500									
2067	7	1	456	2	143	4	0	4681		130	500	24	4000									
2068	7	1	456	6	143	4	0	4682		60	300	4	500									
2069	7	1	456	9	143	4	0	4684		60	300	4	500									
2070	7	1	456	10	143	4	0	4680		60	300	4	500									
2071	7	1	456	3	143	4	0	4679		90	400	14	2500									
2072	0	2	457	2	149	1	0	4615		110	400	14	2000									
2073	0	2	457	6	149	1	0	4616		40	200	4	500									
2074	0	2	457	9	149	1	0	4618		40	200	4	500									
2075	0	2	457	10	149	1	0	4614		40	200	4	500									
2076	0	2	457	3	149	1	0	4613		70	300	10	1500									
2077	0	2	458	2	149	2	0	4615		110	400	14	2000									
2078	0	2	458	6	149	2	0	4616		40	200	4	500									
2079	0	2	458	9	149	2	0	4618		40	200	4	500									
2080	0	2	458	10	149	2	0	4614		40	200	4	500									
2081	0	2	458	3	149	2	0	4613		70	300	10	1500									
2082	0	2	459	2	149	3	0	4615		110	400	14	2000									
2083	0	2	459	6	149	3	0	4616		40	200	4	500									
2084	0	2	459	9	149	3	0	4618		40	200	4	500									
2085	0	2	459	10	149	3	0	4614		40	200	4	500									
2086	0	2	459	3	149	3	0	4613		70	300	10	1500									
2087	0	2	460	2	149	4	0	4615		110	400	14	2000									
2088	0	2	460	6	149	4	0	4616		40	200	4	500									
2089	0	2	460	9	149	4	0	4618		40	200	4	500									
2090	0	2	460	10	149	4	0	4614		40	200	4	500									
2091	0	2	460	3	149	4	0	4613		70	300	10	1500									
2092	0	2	462	2	151	1	0	2057		110	400	14	2000									
2093	0	2	462	6	151	1	0	2060		40	200	4	500									
2094	0	2	462	9	151	1	0	2061		40	200	4	500									
2095	0	2	462	10	151	1	0	2059		40	200	4	500									
2096	0	2	462	3	151	1	0	478		70	300	10	1500									
2097	0	2	463	2	151	2	0	2057		110	400	14	2000									
2098	0	2	463	6	151	2	0	2060		40	200	4	500									
2099	0	2	463	9	151	2	0	2061		40	200	4	500									
2100	0	2	463	10	151	2	0	2059		40	200	4	500									
2101	0	2	463	3	151	2	0	478		70	300	10	1500									
2102	0	2	464	2	151	3	0	2057		110	400	14	2000									
2103	0	2	464	6	151	3	0	2060		40	200	4	500									
2104	0	2	464	9	151	3	0	2061		40	200	4	500									
2105	0	2	464	10	151	3	0	2059		40	200	4	500									
2106	0	2	464	3	151	3	0	478		70	300	10	1500									
2107	0	3	465	2	154	1	0	1040		110	400	14	2000									
2108	0	3	465	6	154	1	0	463		40	200	4	500									
2109	0	3	465	9	154	1	0	921		40	200	4	500									
2110	0	3	465	10	154	1	0	1981		40	200	4	500									
2111	0	3	465	3	154	1	0	1136		70	300	10	1500									
2112	0	3	466	2	154	2	0	1040		110	400	14	2000									
2113	0	3	466	6	154	2	0	463		40	200	4	500									
2114	0	3	466	9	154	2	0	921		40	200	4	500									
2115	0	3	466	10	154	2	0	1981		40	200	4	500									
2116	0	3	466	3	154	2	0	1136		70	300	10	1500									
2117	0	3	467	2	154	3	0	1040		110	400	14	2000									
2118	0	3	467	6	154	3	0	463		40	200	4	500									
2119	0	3	467	9	154	3	0	921		40	200	4	500									
2120	0	3	467	10	154	3	0	1981		40	200	4	500									
2121	0	3	467	3	154	3	0	1136		70	300	10	1500									
2122	0	3	468	2	154	4	0	1040		110	400	14	2000									
2123	0	3	468	6	154	4	0	463		40	200	4	500									
2124	0	3	468	9	154	4	0	921		40	200	4	500									
2125	0	3	468	10	154	4	0	1981		40	200	4	500									
2126	0	3	468	3	154	4	0	1136		70	300	10	1500									
2127	0	3	469	2	154	5	0	1040		110	400	14	2000									
2128	0	3	469	6	154	5	0	463		40	200	4	500									
2129	0	3	469	9	154	5	0	921		40	200	4	500									
2130	0	3	469	10	154	5	0	1981		40	200	4	500									
2131	0	3	469	3	154	5	0	1136		70	300	10	1500									
2132	0	3	470	2	154	6	0	1040		110	400	14	2000									
2133	0	3	470	6	154	6	0	463		40	200	4	500									
2134	0	3	470	9	154	6	0	921		40	200	4	500									
2135	0	3	470	10	154	6	0	1981		40	200	4	500									
2136	0	3	470	3	154	6	0	1136		70	300	10	1500									
2137	9	1	471	2	140	1	0	4639		130	500	24	4000									
2138	9	1	471	6	140	1	0	4640		60	300	4	500									
2139	9	1	471	9	140	1	0	4642		60	300	4	500									
2140	9	1	471	10	140	1	0	4638		60	300	4	500									
2141	9	1	471	3	140	1	0	4637		90	400	14	2500									
2142	9	1	472	2	140	2	0	4639	1			24	4000			90		1479366000				
2143	9	1	472	6	140	2	0	4640	1			4	500			90		1479366000				
2144	9	1	472	9	140	2	0	4642	1			4	500			90		1479366000				
2145	9	1	472	10	140	2	0	4638	1			4	500			90		1479366000				
2146	9	1	472	3	140	2	0	4637	1			14	2500			90		1479366000				
2147	9	1	473	2	140	3	0	4639		130	500	24	4000									
2148	9	1	473	6	140	3	0	4640		60	300	4	500									
2149	9	1	473	9	140	3	0	4642		60	300	4	500									
2150	9	1	473	10	140	3	0	4638		60	300	4	500									
2151	9	1	473	3	140	3	0	4637		90	400	14	2500									
2152	9	1	474	2	140	4	0	4639		130	500	24	4000									
2153	9	1	474	6	140	4	0	4640		60	300	4	500									
2154	9	1	474	9	140	4	0	4642		60	300	4	500									
2155	9	1	474	10	140	4	0	4638		60	300	4	500									
2156	9	1	474	3	140	4	0	4637		90	400	14	2500									
2157	3	1	475	2	142	1	0	4685		130	500	24	4000									
2158	3	1	475	6	142	1	0	4687		60	300	4	500									
2159	3	1	475	9	142	1	0	4690		60	300	4	500									
2160	3	1	475	10	142	1	0	4688		60	300	4	500									
2161	3	1	475	3	142	1	0	4686		90	400	14	2500									
2162	3	1	476	2	142	2	0	4685		130	500	24	4000									
2163	3	1	476	6	142	2	0	4687		60	300	4	500									
2164	3	1	476	9	142	2	0	4690		60	300	4	500									
2165	3	1	476	10	142	2	0	4688		60	300	4	500									
2166	3	1	476	3	142	2	0	4686		90	400	14	2500									
2167	3	1	477	2	142	3	0	4685		130	500	24	4000									
2168	3	1	477	6	142	3	0	4687		60	300	4	500									
2169	3	1	477	9	142	3	0	4690		60	300	4	500									
2170	3	1	477	10	142	3	0	4688		60	300	4	500									
2171	3	1	477	3	142	3	0	4686		90	400	14	2500									
2172	3	1	478	2	142	4	0	4685		130	500	24	4000									
2173	3	1	478	6	142	4	0	4687		60	300	4	500									
2174	3	1	478	9	142	4	0	4690		60	300	4	500									
2175	3	1	478	10	142	4	0	4688		60	300	4	500									
2176	3	1	478	3	142	4	0	4686		90	400	14	2500									
2177	2	1	479	2	99	1	0	4691		130	500	24	4000									
2178	2	1	479	6	99	1	0	4692		60	300	4	500									
2179	2	1	479	9	99	1	0	4695		60	300	4	500									
2180	2	1	479	10	99	1	0	4693		60	300	4	500									
2181	2	1	479	3	99	1	0	4832		90	400	14	2500									
2182	2	1	480	2	99	2	0	4691		130	500	24	4000									
2183	2	1	480	6	99	2	0	4692		60	300	4	500									
2184	2	1	480	9	99	2	0	4695		60	300	4	500									
2185	2	1	480	10	99	2	0	4693		60	300	4	500									
2186	2	1	480	3	99	2	0	4832		90	400	14	2500									
2187	2	1	481	2	99	3	0	4691		130	500	24	4000									
2188	2	1	481	6	99	3	0	4692		60	300	4	500									
2189	2	1	481	9	99	3	0	4695		60	300	4	500									
