uiId,iconID,name,menpai,xinfa,type,quality,score,body,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,acce,hit,strain,huajing,threat,texiao,xiangqian,strengthen,dropSource,originalId
生活技能,8286,知微通玄·行客帽,0,5,9,1950,3159,438,0,0,160,0,64,51,0,0,0,0,0,0,0,0,0,290,0,0,0,681,0,324,0,0,0,,2D04D39,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41549
生活技能,8286,知微通玄·有药帽,0,6,9,1950,3159,438,160,0,0,0,51,64,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,,2D41D00,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41550
生活技能,8286,知微通玄·山骨帽,0,7,9,1950,3159,632,0,0,0,0,64,64,0,0,0,81,0,0,405,2342,0,0,0,0,0,0,324,0,162,0,187,,2D03D42,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41551
生活技能,8284,知微通玄·潜回衣,0,3,8,1950,3510,486,178,0,0,0,64,80,0,0,0,0,0,0,0,0,0,387,0,0,0,0,756,0,360,0,0,,2D39D36,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41552
生活技能,8284,知微通玄·晴灯衣,0,2,8,1950,3510,486,0,0,0,178,64,80,0,0,0,0,0,0,0,0,0,387,0,0,0,0,756,0,360,0,0,,2D39D36,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41553
生活技能,8284,知微通玄·沸鸣衣,0,4,8,1950,3510,486,0,178,0,0,80,64,0,0,0,0,0,0,0,0,0,322,0,0,0,0,756,0,360,0,0,,2D39D36,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41554
生活技能,8284,知微通玄·行客衣,0,5,8,1950,3510,486,0,0,178,0,80,64,0,0,0,0,0,0,0,0,0,322,0,0,0,0,756,0,360,0,0,,2D39D36,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41555
生活技能,8284,知微通玄·有药衣,0,6,8,1950,3510,486,178,0,0,0,64,80,0,0,0,0,0,0,0,0,0,0,349,0,0,0,648,0,0,0,0,,2D00D41,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41556
生活技能,8284,知微通玄·山骨衣,0,7,8,1950,3510,702,0,0,0,0,80,80,0,0,0,540,0,0,0,0,0,0,0,0,0,0,360,0,180,0,187,,2D47D03,6,"/掉落: 盈钰,居煜城,别飞捷,伏烨磊,贡鸿畅,赖飞,况后德容,栾先,上古祭司,威比,容英朗,尸王,祆教圣使,域外老祖,塞外邪神,剑魂,浑浑噩噩的魂灵,浑浑噩噩的魂灵,古烈,戈世,盈珠,异国的王子,林勇发,贲景昂,拓拔阳泽,屠弘和,伏鹿孤",armor-41557
生活技能,8889,寻踪觅宝·望郁袖,0,3,6,1950,2457,340,124,0,0,0,45,56,0,0,0,0,0,0,0,0,0,271,0,0,0,529,0,252,0,0,0,-1667,2D39D27,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41558
生活技能,8889,寻踪觅宝·与采袖,0,2,6,1950,2457,340,0,0,0,124,45,56,0,0,0,0,0,0,0,0,0,271,0,0,0,529,0,252,0,0,0,-1668,2D39D27,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41559
生活技能,8889,寻踪觅宝·生浪袖,0,4,6,1950,2457,340,0,124,0,0,56,45,0,0,0,0,0,0,0,0,0,226,0,0,0,529,0,252,0,0,0,-1669,2D39D18,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41560
生活技能,8889,寻踪觅宝·玉趾袖,0,5,6,1950,2457,340,0,0,124,0,56,45,0,0,0,0,0,0,0,0,0,226,0,0,0,529,0,252,0,0,0,-1670,2D39D18,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41561
生活技能,8889,寻踪觅宝·临春袖,0,6,6,1950,2457,340,124,0,0,0,45,56,0,0,0,0,0,0,0,0,0,0,244,0,0,0,454,0,0,0,0,-1671,2D05D41,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41562
生活技能,8889,寻踪觅宝·心哀袖,0,7,6,1950,2457,492,0,0,0,0,56,56,0,0,0,0,252,0,0,0,126,0,0,0,0,0,0,0,126,0,187,-1672,2D03D47,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41563
生活技能,8891,寻踪觅宝·望郁带,0,3,10,1950,2457,340,124,0,0,0,32,40,0,0,0,0,0,0,0,0,0,271,0,0,0,0,529,252,0,0,0,-1667,2D39D40,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41564
生活技能,8891,寻踪觅宝·与采带,0,2,10,1950,2457,340,0,0,0,124,32,40,0,0,0,0,0,0,0,0,0,271,0,0,0,0,529,252,0,0,0,-1668,2D39D40,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41565
生活技能,8891,寻踪觅宝·生浪带,0,4,10,1950,2457,340,0,124,0,0,40,32,0,0,0,0,0,0,0,0,0,226,0,0,0,0,529,252,0,0,0,-1669,2D39D08,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41566
生活技能,8891,寻踪觅宝·玉趾带,0,5,10,1950,2457,340,0,0,124,0,40,32,0,0,0,0,0,0,0,0,0,226,0,0,0,0,529,252,0,0,0,-1670,2D39D08,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41567
生活技能,8891,寻踪觅宝·临春带,0,6,10,1950,2457,340,124,0,0,0,32,40,0,0,0,0,0,0,0,0,0,0,244,0,0,0,454,0,0,0,0,-1671,2D00D10,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41568
生活技能,8891,寻踪觅宝·心哀带,0,7,10,1950,2457,492,0,0,0,0,40,40,0,0,0,63,0,315,0,0,0,0,0,0,0,0,252,0,126,0,187,-1672,2D03D47,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41569
生活技能,8893,寻踪觅宝·望郁靴,0,3,5,1950,2457,340,124,0,0,0,32,40,0,0,0,0,0,0,0,0,0,271,0,529,0,0,0,0,252,0,0,-1667,2D00D11,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41570
生活技能,8893,寻踪觅宝·与采靴,0,2,5,1950,2457,340,0,0,0,124,32,40,0,0,0,0,0,0,0,0,0,271,0,529,0,0,0,0,252,0,0,-1668,2D01D11,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41571
生活技能,8893,寻踪觅宝·生浪靴,0,4,5,1950,2457,340,0,124,0,0,40,32,0,0,0,0,0,0,0,0,0,226,0,529,0,0,0,0,252,0,0,-1669,2D02D11,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41572
生活技能,8893,寻踪觅宝·玉趾靴,0,5,5,1950,2457,340,0,0,124,0,40,32,0,0,0,0,0,0,0,0,0,226,0,529,0,0,0,0,252,0,0,-1670,2D04D11,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41573
生活技能,8893,寻踪觅宝·临春靴,0,6,5,1950,2457,340,124,0,0,0,32,40,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,0,0,0,0,-1671,2D10D39,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41574
生活技能,8893,寻踪觅宝·心哀靴,0,7,5,1950,2457,492,0,0,0,0,40,40,0,0,0,252,0,0,0,0,126,0,0,0,0,0,0,0,126,0,187,-1672,2D45D47,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41575
生活技能,8888,寻踪觅宝·望郁帽,0,3,9,1950,3159,438,160,0,0,0,51,64,0,0,0,0,0,0,0,0,0,348,0,681,0,0,0,0,324,0,0,-1667,2D03D11,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41576
生活技能,8888,寻踪觅宝·与采帽,0,2,9,1950,3159,438,0,0,0,160,51,64,0,0,0,0,0,0,0,0,0,348,0,681,0,0,0,0,324,0,0,-1668,2D03D11,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41577
生活技能,8888,寻踪觅宝·生浪帽,0,4,9,1950,3159,438,0,160,0,0,64,51,0,0,0,0,0,0,0,0,0,290,0,681,0,0,0,0,324,0,0,-1669,2D03D11,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41578
生活技能,8888,寻踪觅宝·玉趾帽,0,5,9,1950,3159,438,0,0,160,0,64,51,0,0,0,0,0,0,0,0,0,290,0,681,0,0,0,0,324,0,0,-1670,2D03D11,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41579
生活技能,8888,寻踪觅宝·临春帽,0,6,9,1950,3159,438,160,0,0,0,51,64,0,0,0,0,0,0,0,0,0,0,643,0,0,0,0,0,0,0,0,-1671,2D41D00,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41580
生活技能,8888,寻踪觅宝·心哀帽,0,7,9,1950,3159,632,0,0,0,0,64,64,0,0,0,81,0,0,405,2342,0,0,0,0,0,0,324,0,162,0,187,-1672,2D03D42,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41581
生活技能,8890,寻踪觅宝·望郁衫,0,3,8,1950,3510,486,178,0,0,0,64,80,0,0,0,0,0,0,0,0,0,387,0,0,0,0,756,360,0,0,0,-1667,2D00D39,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41582
生活技能,8890,寻踪觅宝·与采衫,0,2,8,1950,3510,486,0,0,0,178,64,80,0,0,0,0,0,0,0,0,0,387,0,0,0,0,756,360,0,0,0,-1668,2D01D39,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41583
生活技能,8890,寻踪觅宝·生浪衫,0,4,8,1950,3510,486,0,178,0,0,80,64,0,0,0,0,0,0,0,0,0,322,0,0,0,0,756,360,0,0,0,-1669,2D02D39,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41584
生活技能,8890,寻踪觅宝·玉趾衫,0,5,8,1950,3510,486,0,0,178,0,80,64,0,0,0,0,0,0,0,0,0,322,0,0,0,0,756,360,0,0,0,-1670,2D04D39,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41585
生活技能,8890,寻踪觅宝·临春衫,0,6,8,1950,3510,486,178,0,0,0,64,80,0,0,0,0,0,0,0,0,0,0,349,648,0,0,0,0,0,0,0,-1671,2D31D00,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41586
生活技能,8890,寻踪觅宝·心哀衫,0,7,8,1950,3510,702,0,0,0,0,80,80,0,0,0,540,0,0,0,0,0,0,0,0,0,0,360,0,180,0,187,-1672,2D47D03,6,"/掉落: 夜狼山宝箱,野人首领,王史涯",armor-41587
声望,1981,湘越护手,0,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D10D05,6,/声望:康氏泥兰园(尊敬),armor-41588
声望,1981,游绛护手,0,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D37D05,6,/声望:康氏泥兰园(尊敬),armor-41589
声望,1981,倦清护手,0,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D05,6,/声望:康氏泥兰园(尊敬),armor-41590
声望,1981,封谋护手,0,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D05,6,/声望:康氏泥兰园(尊敬),armor-41591
声望,1981,庄侯护手,0,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,263,0,0,0,489,0,0,0,0,,2D05D41,6,/声望:康氏泥兰园(尊敬),armor-41592
声望,1981,未麟护手,0,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,407,0,0,0,0,0,0,0,0,0,0,0,271,136,0,202,,2D03D42,6,/声望:康氏泥兰园(尊敬),armor-41593
声望,463,和光腰带,0,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D10D39,6,/声望:侠客岛·姜氏(尊敬),armor-41594
声望,463,载烽腰带,0,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,,2D37D39,6,/声望:侠客岛·姜氏(尊敬),armor-41595
声望,463,知鸣腰带,0,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D39,6,/声望:侠客岛·姜氏(尊敬),armor-41596
声望,463,归珊腰带,0,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,,2D06D39,6,/声望:侠客岛·姜氏(尊敬),armor-41597
声望,463,斯绮腰带,0,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,263,0,0,0,489,0,0,0,0,,2D00D10,6,/声望:侠客岛·姜氏(尊敬),armor-41598
声望,463,灼桓腰带,0,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,68,0,0,339,1962,0,0,0,0,0,0,0,271,136,0,202,,2D03D47,6,/声望:侠客岛·姜氏(尊敬),armor-41599
声望,921,蒲楠靴,0,3,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,,2D20D05,6,/声望:贺氏商会(尊敬),armor-41600
声望,921,祈廉靴,0,2,5,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,,2D36D05,6,/声望:贺氏商会(尊敬),armor-41601
声望,921,穆泓靴,0,4,5,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,,2D09D05,6,/声望:贺氏商会(尊敬),armor-41602
声望,921,敛灵靴,0,5,5,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,,2D09D05,6,/声望:贺氏商会(尊敬),armor-41603
声望,921,广斐靴,0,6,5,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,,2D10D39,6,/声望:贺氏商会(尊敬),armor-41604
声望,921,恣丰靴,0,7,5,2100,2646,529,0,0,0,0,43,43,0,0,0,68,0,0,339,1962,0,0,0,0,0,0,271,0,136,0,202,,2D45D47,6,/声望:贺氏商会(尊敬),armor-41605
声望,1136,梦觉帽,0,3,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,375,0,0,0,733,0,0,349,0,0,,2D00D39,6,/声望:东海丐帮分舵(尊敬),armor-41606
声望,1136,影临帽,0,2,9,2100,3402,471,0,0,0,172,55,69,0,0,0,0,0,0,0,0,0,375,0,0,0,733,0,0,349,0,0,,2D01D39,6,/声望:东海丐帮分舵(尊敬),armor-41607
声望,1136,非儒帽,0,4,9,2100,3402,471,0,172,0,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,733,0,0,349,0,0,,2D02D39,6,/声望:东海丐帮分舵(尊敬),armor-41608
声望,1136,璃曲帽,0,5,9,2100,3402,471,0,0,172,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,733,0,0,349,0,0,,2D04D39,6,/声望:东海丐帮分舵(尊敬),armor-41609
声望,1136,烛戈帽,0,6,9,2100,3402,471,172,0,0,0,55,69,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,,2D41D00,6,/声望:东海丐帮分舵(尊敬),armor-41610
声望,1136,秋鹤帽,0,7,9,2100,3402,681,0,0,0,0,69,69,0,0,0,87,436,0,0,0,0,0,0,0,0,0,349,0,175,0,202,,2D05D47,6,/声望:东海丐帮分舵(尊敬),armor-41611
道具换取,10991,鹤梦·醉禅护手,3,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,-1673,2D01D05,6,道具换取,armor-41612
道具换取,10991,鹤梦·奉莲护手,3,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,0,271,0,0,0,136,0,0,0,0,0,0,0,136,0,202,-1674,2D03D47,6,道具换取,armor-41613
道具换取,10961,鹤梦·凝清护手,2,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,-1675,2D01D05,6,道具换取,armor-41614
道具换取,10961,鹤梦·兰舟护手,2,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,263,489,0,0,0,0,0,0,0,-1676,2D23D39,6,道具换取,armor-41615
道具换取,10985,鹤梦·断愁护臂,9,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-1677,2D02D05,6,道具换取,armor-41616
道具换取,10985,鹤梦·君忧护臂,9,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,68,0,0,339,1962,0,0,0,0,0,0,0,271,136,0,202,-1678,2D44D42,6,道具换取,armor-41617
道具换取,11002,鹤梦·希夷袖,8,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,-1679,2D00D05,6,道具换取,armor-41618
道具换取,11002,鹤梦·方寸袖,8,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-1680,2D04D05,6,道具换取,armor-41619
道具换取,10955,鹤梦·疏夜护手,6,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,-1681,2D00D05,6,道具换取,armor-41620
道具换取,10955,鹤梦·云棠护手,6,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,-1682,2D41D39,6,道具换取,armor-41621
道具换取,10972,鹤梦·斓梦镯,7,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,-1683,2D00D05,6,道具换取,armor-41622
道具换取,10972,鹤梦·蹁跹镯,7,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,-1684,2D41D39,6,道具换取,armor-41623
道具换取,10977,鹤梦·风影护手,4,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,-1685,2D01D05,6,道具换取,armor-41624
道具换取,10977,鹤梦·星魂护手,4,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-1686,2D02D05,6,道具换取,armor-41625
道具换取,11015,鹤梦·兼勇护手,11,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-1687,2D04D05,6,道具换取,armor-41626
道具换取,10966,鹤梦·啸傲束腕,10,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-1688,2D02D05,6,道具换取,armor-41627
道具换取,10997,鹤梦·冥月护手,5,2,6,2100,2646,366,0,0,0,134,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,-1689,2D01D05,6,道具换取,armor-41628
道具换取,10997,鹤梦·明泉护手,5,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,68,339,0,0,0,0,0,0,0,0,0,0,271,136,0,202,-1690,2D43D42,6,道具换取,armor-41629
道具换取,11008,鹤梦·铸毅臂甲,12,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-1691,2D04D05,6,道具换取,armor-41630
道具换取,11008,鹤梦·撼锋臂甲,12,7,6,2100,2646,529,0,0,0,0,60,60,0,0,0,0,271,0,0,0,136,0,0,0,0,0,0,0,136,0,202,-1692,2D03D47,6,道具换取,armor-41631
道具换取,11021,鹤梦·星楼护手,13,3,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,271,0,0,0,-1693,2D00D05,6,道具换取,armor-41632
道具换取,11021,鹤梦·清弦护手,13,6,6,2100,2646,366,134,0,0,0,48,60,0,0,0,0,0,0,0,0,0,0,263,0,0,0,489,0,0,0,0,-1694,2D05D41,6,道具换取,armor-41633
道具换取,11025,鹤梦·狂歌护手,14,4,6,2100,2646,366,0,134,0,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-1695,2D02D05,6,道具换取,armor-41634
道具换取,11039,鹤梦·逸仙护手,15,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-1696,2D04D05,6,/声望:蓬莱(),armor-41635
道具换取,10989,鹤梦·醉禅腰带,3,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,-1673,2D17D39,6,道具换取,armor-41636
道具换取,10989,鹤梦·奉莲腰带,3,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,271,0,0,0,0,136,0,0,0,0,0,0,0,136,0,202,-1674,2D03D47,6,道具换取,armor-41637
道具换取,10960,鹤梦·凝清腰带,2,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,0,271,0,0,-1675,2D11D05,6,道具换取,armor-41638
道具换取,10960,鹤梦·兰舟腰带,2,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,263,489,0,0,0,0,0,0,0,-1676,2D24D39,6,道具换取,armor-41639
道具换取,10984,鹤梦·断愁护腰,9,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,-1677,2D06D39,6,道具换取,armor-41640
道具换取,10984,鹤梦·君忧护腰,9,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,68,339,0,0,0,0,0,0,0,0,0,0,271,136,0,202,-1678,2D05D47,6,道具换取,armor-41641
道具换取,11001,鹤梦·希夷玉带,8,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,-1679,2D23D39,6,道具换取,armor-41642
道具换取,11001,鹤梦·方寸玉带,8,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,-1680,2D06D39,6,道具换取,armor-41643
道具换取,10953,鹤梦·疏夜腰带,6,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,0,271,0,0,-1681,2D11D05,6,道具换取,armor-41644
道具换取,10953,鹤梦·云棠腰带,6,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,263,489,0,0,0,0,0,0,0,-1682,2D25D39,6,道具换取,armor-41645
道具换取,10971,鹤梦·斓梦腰带,7,3,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,292,0,0,0,570,0,0,271,0,0,-1683,2D11D05,6,道具换取,armor-41646
道具换取,10971,鹤梦·蹁跹腰带,7,6,10,2100,2646,366,134,0,0,0,34,43,0,0,0,0,0,0,0,0,0,0,539,0,0,0,0,0,0,0,0,-1684,2D41D00,6,道具换取,armor-41647
道具换取,10978,鹤梦·风影腰带,4,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,-1685,2D06D39,6,道具换取,armor-41648
道具换取,10978,鹤梦·星魂腰带,4,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,-1686,2D06D39,6,道具换取,armor-41649
道具换取,11013,鹤梦·兼勇护腰,11,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,-1687,2D06D39,6,道具换取,armor-41650
道具换取,10965,鹤梦·啸傲革带,10,4,10,2100,2646,366,0,134,0,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,-1688,2D06D39,6,道具换取,armor-41651
道具换取,10995,鹤梦·冥月腰带,5,2,10,2100,2646,366,0,0,0,134,34,43,0,0,0,0,0,0,0,0,0,292,0,570,0,0,0,0,271,0,0,-1689,2D35D39,6,道具换取,armor-41652
道具换取,10995,鹤梦·明泉腰带,5,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,271,0,0,0,0,136,0,0,0,0,0,0,0,136,0,202,-1690,2D03D47,6,道具换取,armor-41653
道具换取,11007,鹤梦·铸毅腰甲,12,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,-1691,2D06D39,6,道具换取,armor-41654
道具换取,11007,鹤梦·撼锋腰甲,12,7,10,2100,2646,529,0,0,0,0,43,43,0,0,0,271,0,0,0,0,136,0,0,0,0,0,0,0,136,0,202,-1692,2D03D47,6,道具换取,armor-41655
