equipId,sourceId
41385,240
41386,240
41387,240
41388,240
41389,240
41390,240
41391,240
41392,240
41393,240
41394,240
41395,240
41396,240
41397,240
41398,240
41399,240
41400,240
41401,240
41402,240
41403,240
41404,240
41405,240
41406,240
41407,240
41408,240
41409,240
41410,240
41411,240
41412,216
41413,216
41414,216
41415,216
41416,216
41417,216
41418,216
41419,216
41420,216
41421,216
41422,216
41423,216
41424,216
41425,216
41426,216
41427,216
41428,216
41429,216
41430,216
41431,216
41432,216
41433,216
41434,216
41435,216
41436,216
41437,216
41438,216
41439,216
41440,216
41441,216
41442,216
41443,216
41444,216
41445,216
41446,216
41447,216
41448,216
41449,216
41450,216
41451,216
41452,216
41453,216
41454,216
41455,216
41456,216
41457,216
41458,216
41459,216
41460,216
41461,216
41462,216
41463,216
41464,216
41465,216
41466,216
41467,216
41468,216
41469,216
41470,216
41471,216
41472,216
41473,216
41474,216
41475,216
41476,162
41477,162
41478,162
41479,162
41480,162
41481,162
41482,162
41483,162
41484,162
41485,162
41486,162
41487,162
41488,162
41489,162
41490,162
41491,162
41492,162
41493,162
41494,162
41495,162
41496,162
41497,162
41498,162
41499,162
41500,162
41501,162
41502,162
41503,162
41504,162
41505,162
41506,162
41507,162
41508,162
41509,162
41510,162
41511,162
41512,198
41513,198
41514,198
41515,198
41516,198
41517,198
41518,198
41519,198
41520,198
41521,198
41522,198
41523,198
41524,215
41525,215
41526,215
41527,215
41528,215
41529,215
41530,214
41531,214
41532,214
41533,214
41534,214
41535,214
41536,214
41537,214
41538,214
41539,214
41540,214
41541,214
41542,214
41543,214
41544,214
41545,214
41546,214
41547,214
41548,214
41548,247
41549,214
41549,247
41550,214
41550,247
41551,214
41551,247
41552,214
41552,247
41553,214
41553,247
41554,214
41554,247
41555,214
41555,247
41556,214
41556,247
41557,214
41557,247
41558,214
41558,247
41559,214
41559,247
41560,214
41560,252
41561,214
41561,252
41562,214
41562,252
41563,214
41563,252
41564,214
41564,252
41565,214
41565,252
41566,214
41566,251
41567,214
41567,251
41568,214
41568,251
41569,214
41569,251
41570,214
41570,251
41571,214
41571,251
41572,214
41572,247
41573,214
41573,247
41574,214
41574,247
41575,214
41575,247
41576,214
41576,247
41577,214
41577,247
41578,214
41578,252
41579,214
41579,252
41580,214
41580,252
41581,214
41581,252
41582,214
41582,252
41583,214
41583,252
41584,253
41585,253
41586,253
41587,253
41588,253
41589,253
41590,254
41591,254
41592,254
41593,254
41594,254
41595,254
42400,2
42401,2
42402,2
42403,2
42404,2
42405,2
42406,2
42407,2
42408,2
42409,2
42410,2
42411,2
42412,2
42413,2
42414,2
42415,2
42416,2
42417,2
42418,2
42419,2
42420,2
42421,2
42422,2
42423,2
42424,2
42425,2
42426,2
42427,2
42428,2
42429,2
42430,2
42431,2
42432,2
42433,2
42434,2
42435,2
42436,2
42437,2
42438,2
42439,2
42440,2
42441,2
42442,2
42443,2
42444,2
42445,2
42446,2
42447,2
42448,2
42449,2
42450,2
42451,2
42452,2
42453,2
42454,2
42455,2
42456,2
42457,2
42458,2
42459,2
42460,2
42461,2
42462,2
42463,2
42464,2
42465,2
42466,2
42467,2
42468,2
42469,2
42470,2
42471,2
42472,2
42473,2
42474,2
42475,2
42476,2
42477,2
42478,2
42479,2
42480,2
42481,2
42482,2
42483,2
42484,2
42485,2
42486,2
42487,2
42488,2
42489,2
42490,2
42491,2
42492,2
42493,2
42494,2
42495,2
42496,2
42497,2
42498,2
42499,2
42500,2
42501,2
42502,2
42503,2
42504,2
42505,2
42506,2
42507,2
42508,2
42509,2
42510,2
42511,2
42512,2
42513,2
42514,2
42515,2
42516,2
42517,2
42518,2
42519,2
42520,2
42521,2
42522,2
42523,2
42524,2
42525,2
42526,2
42527,2
42528,2
42529,2
42530,2
42531,2
42532,2
42533,2
42534,2
42535,2
42536,2
42537,2
42538,2
42539,2
42540,2
42541,2
42542,2
42543,2
42544,2
42545,2
42546,2
42547,2
42548,2
42549,2
42550,162
42551,162
42552,162
42553,162
42554,162
42555,162
42556,162
42557,162
42558,162
42559,162
42560,162
42561,162
42562,162
42563,162
42564,162
42565,162
42566,162
42567,162
42568,162
42569,162
42570,162
42571,162
42572,162
42573,162
42574,162
42575,162
42576,162
42577,162
42578,162
42579,162
42580,162
42581,162
42582,162
42583,162
42584,162
42585,162
42586,162
42587,162
42588,162
42589,162
42590,162
42591,162
42592,162
42593,162
42594,162
42595,162
42596,162
42597,162
42598,162
42599,162
42600,162
42601,162
42602,162
42603,162
42604,162
42605,162
42606,162
42607,162
42608,162
42609,162
42610,162
42611,162
42612,162
42613,162
42614,162
42615,162
42616,162
42617,162
42618,162
42619,162
42620,162
42621,162
42622,162
42623,162
42624,162
42625,162
42626,162
42627,162
42628,162
42629,162
42630,162
42631,162
42632,162
42633,162
42634,162
42635,162
42636,162
42637,162
42638,162
42639,162
42640,162
42641,162
42642,162
42643,162
42644,162
42645,162
42646,162
42647,162
42648,162
42649,162
42650,162
42651,162
42652,162
42653,162
42654,162
42655,162
42656,162
42657,162
42658,184
42659,184
42660,184
42661,184
42662,184
42663,184
42664,184
42665,184
42666,184
42667,184
42668,184
42669,184
42670,184
42671,184
42672,184
42673,184
42674,184
42675,184
42676,184
42677,184
42678,184
42679,184
42680,184
42681,184
42682,184
42683,184
42684,184
42685,184
42686,184
42687,184
42688,255
42689,255
42690,255
42691,255
42692,255
42693,255
42694,255
42695,255
42696,255
42697,255
42698,255
42699,255
42700,255
42701,255
42702,255
42703,255
42704,255
42705,255
42706,255
42707,255
42708,255
42709,255
42710,255
42711,255
42712,255
42713,255
42714,255
42715,255
42716,255
42717,255
42718,255
42719,255
42720,255
42721,255
42722,255
42723,255
42724,256
42725,256
42726,256
42727,256
42728,256
42729,256
42730,256
42731,256
42732,256
42733,256
42734,256
42735,256
42736,256
42737,256
42738,256
42739,256
42740,256
42741,256
42742,256
42743,256
42744,256
42745,256
42746,256
42747,256
42748,256
42749,256
42750,256
42751,256
42752,256
42753,256
42754,190
42754,191
42755,190
42755,191
42756,190
42756,191
42757,190
42757,191
42758,190
42758,191
42759,190
42759,191
42760,190
42760,191
42761,190
42761,191
42762,190
42762,191
42763,190
42763,191
42764,190
42764,191
42765,190
42765,191
42766,190
42766,191
42767,190
42767,191
42768,190
42768,191
42769,190
42769,191
42770,190
42770,191
42771,190
42771,191
42772,190
42772,191
42773,190
42773,191
42774,191
42775,191
42776,191
42777,190
42777,191
42778,190
42778,191
42779,190
42779,191
42780,190
42780,191
42781,190
42781,191
42782,190
42782,191
42783,190
42783,191
42784,190
42784,191
42785,190
42785,191
42786,190
42786,191
42787,190
42787,191
42788,190
42788,191
42789,190
42789,191
42790,190
42790,191
42791,190
42791,191
42792,190
42792,191
42793,190
42793,191
42794,190
42794,191
42795,190
42795,191
42796,190
42796,191
42797,190
42797,191
42798,190
42798,191
42799,191
42800,191
42801,191
42802,190
42802,191
42803,190
42803,191
42804,190
42804,191
42805,190
42805,191
42806,190
42806,191
42807,190
42807,191
42808,190
42808,191
42809,190
42809,191
42810,190
42810,191
42811,190
42811,191
42812,190
42812,191
42813,190
42813,191
42814,190
42814,191
42815,190
42815,191
42816,190
42816,191
42817,190
42817,191
42818,190
42818,191
42819,190
42819,191
42820,190
42820,191
42821,190
42821,191
42822,190
42822,191
42823,190
42823,191
42824,191
42825,191
42826,191
42827,190
42827,191
42828,190
42828,191
42829,190
42829,191
42830,190
42830,191
42831,190
42831,191
42832,190
42832,191
42833,190
42833,191
42834,190
42834,191
42835,190
42835,191
42836,190
42836,191
42837,190
42837,191
42838,190
42838,191
42839,190
42839,191
42840,190
42840,191
42841,190
42841,191
42842,190
42842,191
42843,190
42843,191
42844,190
42844,191
42845,190
42845,191
42846,190
42846,191
42847,190
42847,191
42848,190
42848,191
42849,191
42850,191
42851,191
42852,190
42852,191
42853,190
42853,191
42854,190
42854,191
42855,190
42855,191
42856,190
42856,191
42857,190
42857,191
42858,190
42858,191
42859,190
42859,191
42860,190
42860,191
42861,190
42861,191
42862,190
42862,191
42863,190
42863,191
42864,190
42864,191
42865,190
42865,191
42866,190
42866,191
42867,190
42867,191
42868,190
42868,191
42869,190
42869,191
42870,190
42870,191
42871,190
42871,191
42872,190
42872,191
42873,190
42873,191
42874,191
42875,191
42876,191
42877,190
42877,191
42878,190
42878,191
42879,247
42879,248
42879,257
42880,247
42880,248
42880,257
42881,247
42881,248
42881,257
42882,247
42882,248
42882,257
42883,247
42883,248
42883,257
42884,247
42884,248
42884,257
42885,250
42885,249
42885,258
42886,250
42886,249
42886,258
42887,250
42887,249
42887,258
42888,250
42888,249
42888,258
42889,250
42889,249
42889,258
42890,250
42890,249
42890,258
42891,252
42891,251
42891,259
42892,252
42892,251
42892,259
42893,252
42893,251
42893,259
42894,252
42894,251
42894,259
42895,252
42895,251
42895,259
42896,252
42896,251
42896,259
42897,247
42897,260
42898,247
42898,260
42899,247
42899,260
42900,247
42900,260
42901,247
42901,260
42902,247
42902,260
42903,247
42903,260
42904,247
42904,260
42905,247
42905,260
42906,247
42906,260
42907,247
42907,260
42908,247
42908,260
42909,248
42909,261
42910,248
42910,261
42911,248
42911,261
42912,248
42912,261
42913,248
42913,261
42914,248
42914,261
42915,249
42915,257
42916,249
42916,257
42917,249
42917,257
42918,249
42918,257
42919,249
42919,257
42920,249
42920,257
42921,249
42921,258
42922,249
42922,258
42923,249
42923,258
42924,249
42924,258
42925,249
42925,258
42926,249
42926,258
42927,249
42927,259
42928,249
42928,259
42929,249
42929,259
42930,249
42930,259
42931,249
42931,259
42932,249
42932,259
42933,248
42933,260
42934,248
42934,260
42935,248
42935,260
42936,248
42936,260
42937,248
42937,260
42938,248
42938,260
42939,248
42939,260
42940,248
42940,260
42941,248
42941,260
42942,248
42942,260
42943,248
42943,260
42944,248
42944,260
42945,249
42945,261
42946,249
42946,261
42947,249
42947,261
42948,249
42948,261
42949,249
42949,261
42950,249
42950,261
42951,250
42951,249
42952,250
42952,249
42953,250
42953,249
42954,250
42954,249
42955,250
42955,249
42956,250
42956,249
42957,250
42957,249
42958,250
42958,249
42959,250
42959,249
42960,250
42960,249
42961,250
42961,249
42962,250
42962,249
42963,247
42963,249
42963,248
42964,247
42964,249
42964,248
42965,247
42965,249
42965,248
42966,247
42966,249
42966,248
42967,247
42967,249
42967,248
42968,247
42968,249
42968,248
42969,247
42969,249
42969,248
42970,247
42970,249
42970,248
42971,247
42971,249
42971,248
42972,247
42972,249
42972,248
42973,247
42973,249
42973,248
42974,247
42974,249
42974,248
42975,247
42975,249
42976,247
42976,249
42977,247
42977,249
42978,247
42978,249
42979,247
42979,249
42980,247
42980,249
42981,247
42981,249
42982,247
42982,249
42983,247
42983,249
42984,247
42984,249
42985,247
42985,249
42986,247
42986,249
42987,192
42988,192
42989,192
42990,192
42991,192
42992,192
42993,192
42994,192
42995,192
42996,192
42997,192
42998,192
42999,192
43000,192
43001,192
43002,192
43003,192
43004,192
43005,192
43006,192
43007,192
43008,192
43009,192
43010,192
43011,192
43012,192
43013,192
43014,192
43015,192
43016,192
43017,192
43018,192
43019,192
43020,192
43021,192
43022,192
43023,192
43024,192
43025,192
43026,192
43027,192
43028,192
43029,192
43030,192
43031,192
43032,192
43033,192
43034,192
43035,192
43036,192
43037,192
43038,192
43039,192
43040,192
43041,192
43042,192
43043,192
43044,192
43045,192
43046,192
43047,192
43048,192
43049,192
43050,192
43051,192
43052,192
43053,203
43054,203
43055,203
43056,203
43057,203
43058,203
43059,203
43060,203
43061,203
43062,203
43063,203
43064,203
43065,203
43066,203
43067,203
43068,203
43069,203
43070,203
43071,203
43072,203
43073,203
43074,203
43075,203
43076,203
43077,203
43078,203
43079,203
43080,203
43081,203
43082,203
43083,203
43084,203
43085,203
43086,203
43087,203
43088,203
43089,209
43090,209
43091,209
43092,209
43093,209
43094,209
43095,209
43096,209
43097,209
43098,209
43099,209
43100,209
43101,209
43102,209
43103,209
43104,209
43105,209
43106,209
43107,209
43108,209
43109,209
43110,209
43111,209
43112,209
43113,209
43114,209
43115,209
43116,209
43117,209
43118,209
43119,209
43120,209
43121,209
43122,209
43123,209
43124,209
43125,209
43126,209
43127,209
43128,209
43129,209
43130,209
43131,209
43132,209
43133,209
43134,209
43135,209
43136,209
43137,209
43138,209
43139,209
43140,209
43141,209
43142,209
43143,209
43144,209
43145,209
43146,209
43147,209
43148,209
43149,209
43150,209
43151,209
43152,209
43153,209
43154,209
43155,207
43156,207
43157,207
43158,207
43159,207
43160,207
43161,207
43162,207
43163,207
43164,207
43165,207
43166,207
43167,207
43168,207
43169,207
43170,207
43171,207
43172,207
43173,207
43174,207
43175,207
43176,207
43177,207
43178,207
43179,207
43180,207
43181,207
43182,207
43183,207
43184,207
43185,207
43186,207
43187,207
43188,207
43189,207
43190,207
43191,207
43192,207
43193,207
43194,207
43195,207
43196,207
43197,207
43198,207
43199,207
43200,207
43201,207
43202,207
43203,207
43204,207
43205,207
43206,207
43207,207
43208,207
43209,207
43210,207
43211,207
43212,207
43213,207
43214,207
43215,207
43216,207
43217,207
43218,207
43219,207
43220,207
43221,207
43222,207
43223,207
43224,207
43225,207
43226,207
43227,207
43228,207
43229,207
43230,207
43231,207
43232,207
43233,207
43234,207
43235,207
43236,207
43237,207
43238,207
43239,207
43240,207
43241,207
43242,207
43243,207
43244,207
43245,207
43246,207
43247,207
43248,207
43249,207
43250,207
43251,207
43252,207
43253,207
43254,207
43255,207
43256,207
43257,207
43258,207
43259,207
43260,207
43261,207
43262,207
43263,207
43264,207
43265,207
43266,207
43267,207
43268,207
43269,207
43270,207
43271,207
43272,207
43273,207
43274,207
43275,207
43276,207
43277,207
43278,207
43279,207
43280,207
43281,208
43282,208
43283,208
43284,208
43285,208
43286,208
43287,208
43288,208
43289,208
43290,208
43291,208
43292,208
43293,208
43294,208
43295,208
43296,208
43297,208
43298,208
43299,208
43300,208
43301,208
43302,208
43303,208
43304,208
43305,208
43306,208
43307,208
43308,208
43309,208
43310,208
43311,208
43312,208
43313,208
43314,208
43315,208
43316,208
43317,208
43318,208
43319,208
43320,208
43321,208
43322,208
43323,208
43324,208
43325,208
43326,208
43327,208
43328,208
43329,208
43330,208
43331,208
43332,208
43333,208
43334,208
43335,208
43336,208
43337,208
43338,208
43339,208
43340,208
43341,208
43342,208
43343,208
43344,208
43345,208
43346,208
43347,208
43348,208
43349,208
43350,208
43351,208
43352,208
43353,208
43354,208
43355,208
43356,208
43357,208
43358,208
43359,208
43360,208
43361,208
43362,208
43363,208
43364,208
43365,208
43366,208
43367,208
43368,208
43369,208
43370,208
43371,208
43372,208
43373,208
43374,208
43375,208
43376,208
43377,208
43378,208
43379,208
43380,208
43381,208
43382,208
43383,208
43384,208
43385,208
43386,208
43387,208
43388,208
43389,208
43390,208
43391,208
43392,208
43393,208
43394,208
43395,208
43396,208
43397,208
43398,208
43399,208
43400,208
43401,208
43402,208
43403,208
43404,208
43405,208
43406,208
43407,206
43408,206
43409,206
43410,206
43411,206
43412,206
43413,206
43414,206
43415,206
43416,206
43417,206
43418,206
43419,206
43420,206
43421,206
43422,206
43423,206
43424,206
43425,206
43426,206
43427,206
43428,206
43429,206
43430,206
43431,206
43432,206
43433,206
43434,206
43435,206
43436,206
43437,206
43438,206
43439,206
43440,206
43441,206
43442,206
43443,206
43444,206
43445,206
43446,206
43447,206
43448,206
43449,206
43450,206
43451,206
43452,206
43453,206
43454,206
43455,206
43456,206
43457,206
43458,206
43459,206
43460,206
43461,206
43462,206
43463,206
43464,206
43465,206
43466,206
43467,206
43468,206
43469,206
43470,206
43471,206
43472,206
43473,206
43474,206
43475,206
43476,206
43477,206
43478,206
43479,206
43480,206
43481,206
43482,206
43483,206
43484,206
43485,206
43486,206
43487,206
43488,206
43489,206
43490,206
43491,206
43492,206
43493,206
43494,206
43495,206
43496,206
43497,206
43498,206
43499,206
43500,206
43501,206
43502,206
43503,206
43504,206
43505,206
43506,206
43507,206
43508,206
43509,206
43510,206
43511,206
43512,206
43513,206
43514,206
43515,206
43516,206
43517,206
43518,206
43519,206
43520,206
43521,206
43522,206
43523,206
43524,206
43525,206
43526,206
43527,206
43528,206
43529,206
43530,206
43531,206
43532,206
43533,210
43534,210
43535,210
43536,210
43537,210
43538,210
43539,210
43540,210
43541,210
43542,210
43543,210
43544,210
43545,210
43546,210
43547,210
43548,210
43549,210
43550,210
43551,210
43552,210
43553,210
43554,210
43555,210
43556,210
43557,210
43558,210
43559,210
43560,210
43561,210
43562,210
43563,240
43564,240
43565,240
43566,240
43567,240
43568,240
43569,240
43570,240
43571,240
43572,240
43573,240
43574,240
43575,240
43576,240
43577,240
43578,240
43579,240
43580,240
43581,240
43582,240
43583,240
43584,240
43585,240
43586,240
43587,240
43588,240
43589,240
43590,240
43591,240
43592,240
43593,240
43594,240
43595,240
43596,240
43597,240
43598,240
43599,240
43600,240
43601,240
43602,240
43603,240
43604,240
43605,240
43606,240
43607,240
43608,240
43609,240
43610,240
43611,240
43612,240
43613,240
43614,240
43615,240
43616,240
43617,240
43618,240
43619,240
43620,240
43621,240
43622,240
43623,216
43624,216
43625,216
43626,216
43627,216
43628,216
43629,216
43630,216
43631,216
43632,216
43633,216
43634,216
43635,216
43636,216
43637,216
43638,216
43639,216
43640,216
43641,216
43642,216
43643,216
43644,216
43645,216
43646,216
43647,216
43648,216
43649,216
43650,216
43651,216
43652,216
43653,216
43654,216
43655,216
43656,216
43657,216
43658,216
43659,216
43660,216
43661,216
43662,216
43663,216
43664,216
43665,216
43666,216
43667,216
43668,216
43669,216
43670,216
43671,216
43672,216
43673,216
43674,216
43675,216
43676,216
43677,216
43678,216
43679,216
43680,216
43681,216
43682,216
43683,216
43684,216
43685,216
43686,216
43687,262
43688,262
43689,262
43690,262
43691,262
43692,262
43693,162
43694,162
43695,162
43696,162
43697,162
43698,162
43699,162
43700,162
43701,162
43702,162
43703,162
43704,162
43705,263
43706,263
43707,263
43708,263
43709,263
43710,263
43711,263
43712,263
43713,263
43714,263
43715,263
43716,263
43717,162
43718,162
43719,162
43720,162
43721,162
43722,162
43723,190
43723,191
43724,190
43724,191
43725,190
43725,191
43726,190
43726,191
43727,190
43727,191
43728,190
43728,191
43729,190
43729,191
43730,190
43730,191
43731,190
43731,191
43732,190
43732,191
43733,204
43734,204
43735,204
43736,204
43737,204
43738,204
43739,205
43740,205
43741,205
43742,205
43743,205
43744,205
43745,207
43746,207
43747,207
43748,207
43749,207
43750,207
43751,208
43752,208
43753,208
43754,208
43755,208
43756,208
43757,207
43758,207
43759,207
43760,207
43761,207
43762,207
43763,208
43764,208
43765,208
43766,208
43767,208
43768,208
43769,206
43770,206
43771,206
43772,206
43773,206
43774,206
43775,190
43775,191
43776,190
43776,191
43777,190
43777,191
43778,190
43778,191
43779,190
43779,191
43780,207
43781,207
43782,207
43783,207
43784,207
43785,207
43786,208
43787,208
43788,208
43789,208
43790,208
43791,208
43792,206
43793,206
43794,206
43795,206
43796,206
43797,206
43798,2
43799,2
43800,2
43801,2
43802,2
43803,2
43804,206
43805,206
43806,206
43807,206
43808,206
43809,206
43810,207
43811,207
43812,207
43813,207
43814,207
43815,207
43816,208
43817,208
43818,208
43819,208
43820,208
43821,208
43822,190
43823,190
43824,190
43825,190
43826,190
43827,190
43828,190
43829,190
43830,190
43831,190
43832,190
43833,190
43834,190
43835,190
43836,190
43837,190
43838,190
43839,190
43840,190
43841,190
43842,190
43843,190
43844,190
43845,190
43846,190
43847,190
43848,190
43849,190
43850,190
43851,190
43852,190
43853,190
43854,190
43855,190
43856,190
43857,190
43858,190
43859,190
43860,190
43861,190
43862,239
43863,239
43864,239
43865,239
43866,239
43867,239
43868,239
43869,239
43870,239
43871,239
43872,239
43873,239
43874,240
43875,240
43876,240
43877,240
43878,240
43879,240
43880,240
43881,240
43882,240
43883,240
43884,240
43885,240
43886,240
43887,240
43888,240
43889,240
43890,240
43891,240
43892,240
43893,240
43894,240
43895,240
43896,240
43897,240
43898,240
43899,240
43900,240
43901,240
43902,240
43903,240
43904,240
43905,240
43906,240
43907,240
43908,240
43909,240
43910,240
43911,240
43912,240
43913,240
43914,240
43915,240
43916,240
43917,240
43918,240
43919,240
43920,240
43921,240
43922,240
43923,240
43924,240
43925,240
43926,240
43927,240
43928,240
43929,240
43930,240
43931,240
43932,240
43933,240
43934,2
43935,2
43936,2
43937,2
43938,2
43939,2
43940,2
43941,2
43942,2
43943,2
43944,2
43945,2
43946,2
43947,2
43948,2
43949,2
43950,2
43951,2
43952,2
43953,2
43954,2
43955,2
43956,2
43957,2
43958,2
43959,2
43960,2
43961,2
43962,2
43963,2
43964,2
43965,2
43966,2
43967,2
43968,2
43969,2
44803,264
44804,264
44805,264
44806,264
44807,264
44808,264
44809,265
44810,265
44811,265
44812,265
44813,265
44814,265
44910,237
44911,237
44912,237
44913,237
44914,237
44915,237
44916,237
44917,237
44918,237
44919,237
44920,237
44921,237
44922,237
44923,237
44924,237
44925,237
44926,237
44927,237
44928,237
44929,237
44930,237
44931,237
44932,237
44933,237
44934,237
44935,237
44936,237
44937,237
44938,237
44939,237
44940,237
44941,237
44942,237
44943,237
44944,237
44945,237
44946,237
44947,237
44948,237
44949,237
44950,237
44951,237
44952,237
44953,237
44954,237
44955,237
44956,237
44957,237
44958,237
44959,237
45142,266
45143,266
45144,266
45145,266
45146,266
45147,266
45148,266
45149,266
45150,266
45151,266
45152,266
45153,266
45154,266
45155,266
45156,266
45157,266
45158,266
45159,266
45235,2
45236,2
45237,2
45238,2
45239,2
45240,2
45241,2
45242,2
45243,2
45244,2
45245,2
45246,2
45247,2
45248,2
45249,2
45250,2
45251,2
45252,2
45253,2
45254,2
45255,2
45256,2
45257,2
45258,2
45259,2
45260,2
45261,2
45262,2
45263,2
45264,2
45265,2
45266,2
45267,2
45268,2
45269,2
45270,2
45271,2
45272,2
45273,2
45274,2
45275,2
45276,2
45277,2
45278,2
45279,2
45280,2
45281,2
45282,2
45283,2
45284,2
45285,2
45286,2
45287,2
45288,2
45289,2
45290,2
45291,2
45292,2
45293,2
45294,2
45295,2
45296,2
45297,2
45298,2
45299,2
45300,2
45301,2
45302,2
45303,2
45304,2
45305,2
45306,2
45307,2
45308,2
45309,2
45310,2
45311,2
45312,2
45313,2
45314,2
45315,2
45316,2
45317,2
45318,2
45319,2
45320,2
45321,2
45322,2
45323,2
45324,2
45325,2
45326,2
45327,2
45328,2
45329,2
45330,2
45331,2
45332,2
45333,2
45334,2
45335,2
45336,2
45337,2
45338,2
45339,2
45340,2
45341,2
45342,2
45343,2
45344,2
45345,2
45346,2
45347,2
45348,2
45349,2
45350,2
45351,2
45352,2
45353,2
45354,2
45355,2
45356,2
45357,2
45358,2
45359,2
45360,2
45404,267
45404,268
45404,269
45404,270
45404,271
45404,213
45404,272
45404,273
45404,274
45404,275
45404,276
45404,277
45404,278
45404,247
45405,267
45405,268
45405,269
45405,270
45405,271
45405,213
45405,272
45405,273
45405,274
45405,275
45405,276
45405,277
45405,278
45405,247
45406,267
45406,268
45406,269
45406,270
45406,271
45406,213
45406,272
45406,273
45406,274
45406,275
45406,276
45406,277
45406,278
45406,247
45407,267
45407,268
45407,269
45407,270
45407,271
45407,213
45407,272
45407,273
45407,274
45407,275
45407,276
45407,277
45407,278
45407,247
45408,267
45408,268
45408,269
45408,270
45408,271
45408,213
45408,272
45408,273
45408,274
45408,275
45408,276
45408,277
45408,278
45408,247
45409,267
45409,268
45409,269
45409,270
45409,271
45409,213
45409,272
45409,273
45409,274
45409,275
45409,276
45409,277
45409,278
45409,247
45410,279
45410,280
45410,281
45410,270
45410,282
45410,214
45410,283
45411,279
45411,280
45411,281
45411,270
45411,282
45411,214
45411,283
45412,279
45412,280
45412,281
45412,270
45412,282
45412,214
45412,283
45413,279
45413,280
45413,281
45413,270
45413,282
45413,214
45413,283
45414,279
45414,280
45414,281
45414,270
45414,282
45414,214
45414,283
45415,279
45415,280
45415,281
45415,270
45415,282
45415,214
45415,283
45416,284
45416,259
45416,285
45416,286
45416,194
45416,287
45416,288
45416,289
45417,284
45417,259
45417,285
45417,286
45417,194
45417,287
45417,288
45417,289
45418,284
45418,259
45418,285
45418,286
45418,194
45418,287
45418,288
45418,289
45419,284
45419,259
45419,285
45419,286
45419,194
45419,287
45419,288
45419,289
45420,284
45420,259
45420,285
45420,286
45420,194
45420,287
45420,288
45420,289
45421,284
45421,259
45421,285
45421,286
45421,194
45421,287
45421,288
45421,289
45422,290
45422,261
45422,83
45422,291
45422,292
45422,293
45422,294
45423,290
45423,261
45423,83
45423,291
45423,292
45423,293
45423,294
45424,290
45424,261
45424,83
45424,291
45424,292
45424,293
45424,294
45425,290
45425,261
45425,83
45425,291
45425,292
45425,293
45425,294
45426,290
45426,261
45426,83
45426,291
45426,292
45426,293
45426,294
45427,290
45427,261
45427,83
45427,291
45427,292
45427,293
45427,294
45428,133
45428,295
45428,260
45428,281
45428,286
45428,296
45428,297
45428,200
45429,133
45429,295
45429,260
45429,281
45429,286
45429,296
45429,297
45429,200
45430,133
45430,295
45430,260
45430,281
45430,286
45430,296
45430,297
45430,200
45431,133
45431,295
45431,260
45431,281
45431,286
45431,296
45431,297
45431,200
45432,133
45432,295
45432,260
45432,281
45432,286
45432,296
45432,297
45432,200
45433,133
45433,295
45433,260
45433,281
45433,286
45433,296
45433,297
45433,200
45434,133
45434,298
45434,261
45434,299
45434,300
45434,152
45434,201
45434,301
45435,133
45435,298
45435,261
45435,299
45435,300
45435,152
45435,201
45435,301
45436,133
45436,298
45436,261
45436,299
45436,300
45436,152
45436,201
45436,301
45437,133
45437,298
45437,261
45437,299
45437,300
45437,152
45437,201
45437,301
45438,133
45438,298
45438,261
45438,299
45438,300
45438,152
45438,201
45438,301
45439,133
45439,298
45439,261
45439,299
45439,300
45439,152
45439,201
45439,301
45440,279
45440,257
45440,302
45440,303
45440,304
45440,198
45440,249
45440,305
45440,306
45441,279
45441,257
45441,302
45441,303
45441,304
45441,198
45441,249
45441,305
45441,306
45442,279
45442,257
45442,302
45442,303
45442,304
45442,198
45442,249
45442,305
45442,306
45443,279
45443,257
45443,302
45443,303
45443,304
45443,198
45443,249
45443,305
45443,306
45444,279
45444,257
45444,302
45444,303
45444,304
45444,198
45444,249
45444,305
45444,306
45445,279
45445,257
45445,302
45445,303
45445,304
45445,198
45445,249
45445,305
45445,306
45446,268
45446,258
45446,307
45446,308
45446,309
45446,288
45446,196
45446,310
45446,248
45447,268
45447,258
45447,307
45447,308
45447,309
45447,288
45447,196
45447,310
45447,248
45448,268
45448,258
45448,307
45448,308
45448,309
45448,288
45448,196
45448,310
45448,248
45449,268
45449,258
45449,307
45449,308
45449,309
45449,288
45449,196
45449,310
45449,248
45450,268
45450,258
45450,307
45450,308
45450,309
45450,288
45450,196
45450,310
45450,248
45451,268
45451,258
45451,307
45451,308
45451,309
45451,288
45451,196
45451,310
45451,248
45452,295
45452,311
45452,287
45452,312
45452,313
45452,314
45453,295
45453,311
45453,287
45453,312
45453,313
45453,314
45454,295
45454,311
45454,287
45454,312
45454,313
45454,314
45455,295
45455,311
45455,287
45455,312
45455,313
45455,314
45456,295
45456,311
45456,287
45456,312
45456,313
45456,314
45457,295
45457,311
45457,287
45457,312
45457,313
45457,314
45458,315
45458,261
45458,196
45458,316
45458,215
45458,279
45458,317
45458,318
45459,315
45459,261
45459,196
45459,316
45459,215
45459,279
45459,317
45459,318
45460,315
45460,261
45460,196
45460,316
45460,215
45460,279
45460,317
45460,318
45461,315
45461,261
45461,196
45461,316
45461,215
45461,279
45461,317
45461,318
45462,315
45462,261
45462,196
45462,316
45462,215
45462,279
45462,317
45462,318
45463,315
45463,261
45463,196
45463,316
45463,215
45463,279
45463,317
45463,318
45464,280
45464,319
45464,195
45464,320
45464,321
45464,322
45464,305
45464,250
